
GroupOne: quality:1 subspecies:enterica core:402,405,401,404,399,379,403,397,358,389,392,400,398,385,394,386,293,368,395,396,352,348,359,383 serovar:Enteritidis contigs:59,1,46,41,53,62,31,65,42,142,297,38,36,74,83,35,63,37,71,30,78,28,44,29,79,261,86,25,93,122,45,55,112,248,140,161,110,146,102,13,67,4,243,2,120,116,126,60,429,40,34,168,64,3,104,191,135,609,151,48,124,159,39,176,57,100,52,56,918,33,68,98,27,82,103,113,84,32,144,43,148,75,50,91,51,193,21,26,149,47,61,141,139,220,123,80,69,156,152
GroupTwo: quality:1 subspecies:enterica,diarizonae,salamae,houtenae,arizonae,indica core:359,385,363,361,358,346,390,357,126,402,391,356,360,399,405,403,397,350,382,398,400,368,381,401,268,374,364,365,355,386,352,318,378,380,404,384,298,379,370,396,392,375,372,395,373,387,369,353,371,388,367,289,383,354,376,333,351,278,366,348,394,393,334,389,377,311,312,345,127,139,362,324,344,317,342,349,188,337,316,341,300,136,332,82,74,294,284,184,328,176,326,327,347,343,83,307,280,290,306,194,320,78,86,79,187,319,295,76,303,288,275,138,304,309,292,87 serovar:Typhi,Kentucky,Itami,Paratyphi,Weltevreden,O61:z:1,5,7,Typhimurium,Choleraesuis,Bareilly,Heidelberg,Infantis,I,9,12:l,v:-,Cerro,Agona,Bovismorbificans,Newport,Tennessee,Montevideo,Muenchen,Saintpaul,Havana,Senftenberg,Dublin,Anatum,Plymouth|Zega,Mbandaka,Hadar,Albany,Hartford,Oranienburg,Derby,Nima,4,[5],12:i:-,Schwarzengrund,Kiambu,Reading,Bredeney,Virginia,Liverpool,4,12:i:-,4,12:d:-,Javiana,Manhattan,Inverness,Brandenburg,Aqua,Berta,Litchfield,Nottingham,C1:g,Thompson,Johannesburg,Rubislaw,O61:k:1,5,IIIb,Pullorum,Telelkebir,Minnesota,B:e,h:-,Mississippi,Virchow,Ohio,Lille,Herston,Stanley,Abony,56:z10:e,n,x,Java,Muenster,Indiana,Putten,Lingwala,Blegdam,Tallahassee,Worthington,Milwaukee,Braenderup,X:z47:z53,Chester,Blockley,Gallinarum,16:z4,z32:--,Urbana,63:g,z51:-,London,Moscow,Give,Cubana,58:l,z13,z28:z6,Gaminara,Miami,Poona,Livingstone,6,14,25:z10:1,(2),7,Corvallis,Soerenga,Widemarsh,Abaetetuba,Hvittingfoss,Panama,Stanleyville,18:z4,z23:-,Meleagridis,Rissen,Veneziana,Gallinarum/pullorum,II,Namur,Fresno,Ouakam,62:z36:-,Abortusovis,50:g,z51:-,Pomona,Colindale,Mishmarhaemek,IV,Napoli,Nchanga,Weslaco,Orion,62:z4,z23:--,,Salford,Sandiego,Norwich,Kedougou,Hindmarsh,Brancaster,60:r:e,n,x,z15,Eastbourne,Hillingdon,Sloterdijk contigs:41,44,132,23,52,2,70,58,62,108,74,59,38,276,72,69,43,85,101,105,192,299,98,97,42,103,154,293,87,66,56,53,1,46,67,40,47,78,49,227,55,45,48,115,60,164,51,95,39,65,68,110,187,259,185,61,75,117,480,114,50,91,99,158,80,54,63,3,206,79,189,6,126,57,119,84,323,137,86,83,89,64,77,116,81,113,127,94,144,76,121,168,291,73,176,88,123,145,36,107,141,35,152,118,14,134,71,173,4,250,169,30,133,106,12,92,174,109,171,90,194,125,19,153,128,271,8,102,286,96,233,193,209,155,479,163,28,180,175,314,151,159,266,442,138,82,165,274,100,257,146,149,235,112,130,331,122,139,11,524,21,228,25,585,225,37,577,186,104,147,307,664,156,5,27,368,135,196,111,318,435,598,182,32,160,246,416,244,260,170,422,10,534,252,9,472,143,93,142,181,161,203,280,285,13,308,131,177,199,140,24,212,267,230,279,408,355,29,213,827,248,385,449,220,211,298,263,201,33,183,311,157,166,221,136,744,34,7,197,148,198,351,219,255,218,334,190,195,178,265,207,546,188,902,191,272,558,150,303,650,463,365,129,120,20,222,31,162,214,204,26,215,229,399,634,241,856,238,417,202,655,232,420,500,394,428,210,258,587,401,124,343,284,532,996,216,236,873,261,251,172,273,618,18,983,224,538,270,217,418,205,731,15,335,338,374,389,242,239,17,231,550,517,256,249,688,407,665,329,184,350,167,432,415,290,253,590,346,268,247,278,903,179,245,315,326,930,750
Name	GroupOne (+)	GroupOne (-)	GroupTwo (+)	GroupTwo (-)	pValue
lcl|GCA_000245535_1_ASM24553v1_genomic_fna|CP003279.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_str._P_stx_12_plasmid__complete_sequence__171863..172862_	0	409	397	4087	3.4368186074829055e-10
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006471.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2_plasmid_pSLT__complete_sequence__68001..69000_	2	407	559	3925	3.382849556032852e-13
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006471.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2_plasmid_pSLT__complete_sequence__22001..23000_	171	238	551	3933	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006471.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2_plasmid_pSLT__complete_sequence__47001..48000_	185	224	560	3924	0.0
lcl|GCA_000171535_2_ASM17153v2_genomic_fna|ABFH02000001.1_Salmonella_enterica_subsp._enterica_serovar_Virchow_str._SL491_gcontig_1112707573884__whole_genome_shotgun_sequence__1108971..1109970_	0	409	358	4126	2.9265815326695588e-9
lcl|GCA_000486305_1_ASM48630v1_genomic_fna|AOXM01000115.1_Salmonella_enterica_subsp._enterica_serovar_Urbana_str._ATCC_9261_SEEU9261_1000007__whole_genome_shotgun_sequence__42198..43197_	12	397	15	4469	1.093958257314398e-11
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006471.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2_plasmid_pSLT__complete_sequence__81001..82000_	0	409	520	3964	3.2174263253637037e-13
lcl|GCA_000009525_1_ASM952v1_genomic_fna|AM933173.1_Salmonella_enterica_subsp._enterica_serovar_Gallinarum_str._287_91_complete_genome__1127952..1128951_	3	406	322	4162	5.366133855044808e-7
lcl|GCA_000171535_2_ASM17153v2_genomic_fna|ABFH02000001.1_Salmonella_enterica_subsp._enterica_serovar_Virchow_str._SL491_gcontig_1112707573884__whole_genome_shotgun_sequence__1117438..1118437_	0	409	385	4099	6.665398233351993e-10
lcl|GCA_000020745_1_ASM2074v1_genomic_fna|CP001127.1_Salmonella_enterica_subsp._enterica_serovar_Schwarzengrund_str._CVM19633__complete_genome__4528099..4529306_	1	408	491	3993	5.509148692794952e-12
lcl|GCA_000170235_1_ASM17023v1_genomic_fna|ABAN01000052.1_Salmonella_enterica_subsp._enterica_serovar_Saintpaul_str._SARA29_gcontig_1104776683799__whole_genome_shotgun_sequence__17451..19303_	2	407	510	3974	5.794253965518692e-12
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006471.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2_plasmid_pSLT__complete_sequence__87001..88000_	1	408	540	3944	3.2451819009793326e-13
lcl|GCA_000016045_1_ASM1604v1_genomic_fna|CP001113.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._SL254__complete_genome__3219853..3220852_	1	408	507	3977	2.19912976717751e-12
lcl|GCA_000008105_1_ASM810v1_genomic_fna|AE017220.1_Salmonella_enterica_subsp._enterica_serovar_Choleraesuis_str._SC_B67__complete_genome__184206..185647_	407	2	1254	3230	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__1329001..1330000_	407	2	2119	2365	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__2889001..2890000_	0	409	957	3527	0.0
lcl|GCA_000008105_1_ASM810v1_genomic_fna|AE017220.1_Salmonella_enterica_subsp._enterica_serovar_Choleraesuis_str._SC_B67__complete_genome__326990..328868_	2	407	834	3650	0.0
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__1068975..1070072_	407	2	3268	1216	0.0
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__2629993..2631021_	3	406	2757	1727	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__3569001..3570000_	242	167	1049	3435	0.0
lcl|GCA_000008105_1_ASM810v1_genomic_fna|AY509004.1_Salmonella_enterica_subsp._enterica_serovar_Choleraesuis_str._SC_B67_plasmid_pSC138__complete_sequence__55001..56000_	4	405	341	4143	5.400783662512509e-7
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006471.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2_plasmid_pSLT__complete_sequence__45001..46000_	188	221	735	3749	0.0
lcl|GCA_000008105_1_ASM810v1_genomic_fna|AE017220.1_Salmonella_enterica_subsp._enterica_serovar_Choleraesuis_str._SC_B67__complete_genome__2245747..2246746_	0	409	286	4198	1.4119182834004818e-7
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006471.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2_plasmid_pSLT__complete_sequence__20001..21000_	169	240	580	3904	0.0
lcl|GCA_000009525_1_ASM952v1_genomic_fna|AM933173.1_Salmonella_enterica_subsp._enterica_serovar_Gallinarum_str._287_91_complete_genome__1125952..1126951_	3	406	317	4167	6.989150678204936e-7
lcl|GCA_000016045_1_ASM1604v1_genomic_fna|CP001113.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._SL254__complete_genome__4190798..4191934_	1	408	540	3944	3.2451819009793326e-13
lcl|GCA_000486305_1_ASM48630v1_genomic_fna|AOXM01000115.1_Salmonella_enterica_subsp._enterica_serovar_Urbana_str._ATCC_9261_SEEU9261_1000007__whole_genome_shotgun_sequence__21064..22063_	12	397	17	4467	1.1639034180888075e-10
lcl|GCA_000020705_1_ASM2070v1_genomic_fna|CP001120.1_Salmonella_enterica_subsp._enterica_serovar_Heidelberg_str._SL476__complete_genome__385765..386871_	1	408	348	4136	1.5668563113635514e-8
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__1525642..1526941_	2	407	2303	2181	0.0
lcl|GCA_000170235_1_ASM17023v1_genomic_fna|ABAN01000052.1_Salmonella_enterica_subsp._enterica_serovar_Saintpaul_str._SARA29_gcontig_1104776683799__whole_genome_shotgun_sequence__16451..17450_	3	406	510	3974	1.7658541295872965e-11
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__209001..210000_	406	3	2240	2244	0.0
lcl|GCA_000330625_1_ASM33062v1_genomic_fna|ANOT01000040.1_Salmonella_enterica_subsp._enterica_serovar_Agona_str._SH08SF124_scf7180000023155b__whole_genome_shotgun_sequence__22076..23104_	0	409	310	4174	3.919818514219742e-8
lcl|GCA_000016045_1_ASM1604v1_genomic_fna|CP001113.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._SL254__complete_genome__4185382..4187235_	1	408	538	3946	3.647082635893639e-13
lcl|GCA_000008105_1_ASM810v1_genomic_fna|AY509004.1_Salmonella_enterica_subsp._enterica_serovar_Choleraesuis_str._SC_B67_plasmid_pSC138__complete_sequence__91001..92000_	4	405	329	4155	1.0158018506345456e-6
lcl|GCA_000009525_1_ASM952v1_genomic_fna|AM933173.1_Salmonella_enterica_subsp._enterica_serovar_Gallinarum_str._287_91_complete_genome__1121952..1122951_	3	406	309	4175	1.0656208822013014e-6
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__1719001..1720000_	407	2	2262	2222	0.0
lcl|GCA_000486305_1_ASM48630v1_genomic_fna|AOXM01000115.1_Salmonella_enterica_subsp._enterica_serovar_Urbana_str._ATCC_9261_SEEU9261_1000007__whole_genome_shotgun_sequence__27064..28063_	12	397	17	4467	1.1639034180888075e-10
lcl|GCA_000171295_1_ASM17129v1_genomic_fna|ABEJ01000061.1_Salmonella_enterica_subsp._enterica_serovar_Schwarzengrund_str._SL480_gcontig_1106389297838__whole_genome_shotgun_sequence__1..1095_	5	404	2	4482	1.6055580198681696e-9
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__369001..370000_	0	409	572	3912	1.509903313490213e-14
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__1109001..1110000_	1	408	701	3783	0.0
lcl|GCA_000008105_1_ASM810v1_genomic_fna|AE017220.1_Salmonella_enterica_subsp._enterica_serovar_Choleraesuis_str._SC_B67__complete_genome__2772479..2773478_	0	409	237	4247	1.876114828824882e-6
lcl|GCA_000008105_1_ASM810v1_genomic_fna|AY509004.1_Salmonella_enterica_subsp._enterica_serovar_Choleraesuis_str._SC_B67_plasmid_pSC138__complete_sequence__17001..18000_	1	408	661	3823	2.220446049250313e-16
lcl|GCA_000280075_1_ASM28007v1_genomic_fna|ALEI01000045.1_Salmonella_enterica_subsp._enterica_serovar_Enteritidis_str._622731_39_SEEE3139_23__whole_genome_shotgun_sequence__1001..2000_	39	370	1	4483	0.0
lcl|GCA_000170235_1_ASM17023v1_genomic_fna|ABAN01000052.1_Salmonella_enterica_subsp._enterica_serovar_Saintpaul_str._SARA29_gcontig_1104776683799__whole_genome_shotgun_sequence__7451..8450_	3	406	513	3971	1.487931999832881e-11
lcl|GCA_000009525_1_ASM952v1_genomic_fna|AM933173.1_Salmonella_enterica_subsp._enterica_serovar_Gallinarum_str._287_91_complete_genome__1126952..1127951_	3	406	322	4162	5.366133855044808e-7
lcl|GCA_000280075_1_ASM28007v1_genomic_fna|ALEI01000048.1_Salmonella_enterica_subsp._enterica_serovar_Enteritidis_str._622731_39_SEEE3139_24__whole_genome_shotgun_sequence__1..1000_	38	371	1	4483	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006471.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2_plasmid_pSLT__complete_sequence__60001..61000_	169	240	531	3953	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006471.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2_plasmid_pSLT__complete_sequence__1..1000_	181	228	567	3917	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4219001..4220000_	407	2	3991	493	1.531441640167941e-11
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__329001..330000_	404	5	3661	823	0.0
lcl|GCA_000171495_1_ASM17149v1_genomic_fna|ABFF01000001.1_Salmonella_enterica_subsp._enterica_serovar_Weltevreden_str._HI_N05_537_gcontig_1106390373098__whole_genome_shotgun_sequence__374297..375296_	0	409	272	4212	2.9681070734532966e-7
lcl|GCA_000009525_1_ASM952v1_genomic_fna|AM933173.1_Salmonella_enterica_subsp._enterica_serovar_Gallinarum_str._287_91_complete_genome__1123952..1124951_	3	406	307	4177	1.1838940334740755e-6
lcl|GCA_000245535_1_ASM24553v1_genomic_fna|CP003279.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_str._P_stx_12_plasmid__complete_sequence__167863..168862_	0	409	394	4090	4.056927016549139e-10
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4659001..4660000_	3	406	1600	2884	0.0
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__4071730..4072729_	1	408	2112	2372	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__2869001..2870000_	186	223	143	4341	0.0
lcl|GCA_000486305_1_ASM48630v1_genomic_fna|AOXM01000115.1_Salmonella_enterica_subsp._enterica_serovar_Urbana_str._ATCC_9261_SEEU9261_1000007__whole_genome_shotgun_sequence__45198..46197_	11	398	1	4483	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__2229001..2230000_	406	3	1610	2874	0.0
lcl|GCA_000020705_1_ASM2070v1_genomic_fna|CP001120.1_Salmonella_enterica_subsp._enterica_serovar_Heidelberg_str._SL476__complete_genome__2559669..2560668_	0	409	264	4220	4.531450633615819e-7
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4489001..4490000_	392	17	2598	1886	0.0
lcl|GCA_000280075_1_ASM28007v1_genomic_fna|ALEI01000045.1_Salmonella_enterica_subsp._enterica_serovar_Enteritidis_str._622731_39_SEEE3139_23__whole_genome_shotgun_sequence__3001..4000_	37	372	1	4483	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4059001..4060000_	408	1	4123	361	7.739974217102485e-9
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__289001..290000_	341	68	2917	1567	5.495603971894525e-14
lcl|GCA_000016045_1_ASM1604v1_genomic_fna|CP001113.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._SL254__complete_genome__3223853..3225706_	1	408	509	3975	1.9597656830683263e-12
lcl|GCA_000245535_1_ASM24553v1_genomic_fna|CP003279.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_str._P_stx_12_plasmid__complete_sequence__163863..164862_	0	409	393	4091	4.2873848915547796e-10
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__3612060..3613059_	406	3	2194	2290	0.0
lcl|GCA_000008105_1_ASM810v1_genomic_fna|AE017220.1_Salmonella_enterica_subsp._enterica_serovar_Choleraesuis_str._SC_B67__complete_genome__36826..37825_	1	408	625	3859	2.1094237467877974e-15
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__2089001..2090000_	406	3	1975	2509	0.0
lcl|GCA_000009525_1_ASM952v1_genomic_fna|AM933173.1_Salmonella_enterica_subsp._enterica_serovar_Gallinarum_str._287_91_complete_genome__1268542..1269541_	2	407	452	4032	1.5524925789378585e-10
lcl|GCA_000171535_2_ASM17153v2_genomic_fna|ABFH02000001.1_Salmonella_enterica_subsp._enterica_serovar_Virchow_str._SL491_gcontig_1112707573884__whole_genome_shotgun_sequence__1116438..1117437_	0	409	386	4098	6.308173983171628e-10
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__4676579..4678310_	1	408	1838	2646	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4429001..4430000_	2	407	1811	2673	0.0
lcl|GCA_000486305_1_ASM48630v1_genomic_fna|AOXM01000115.1_Salmonella_enterica_subsp._enterica_serovar_Urbana_str._ATCC_9261_SEEU9261_1000007__whole_genome_shotgun_sequence__24064..25063_	12	397	17	4467	1.1639034180888075e-10
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006471.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2_plasmid_pSLT__complete_sequence__28001..29000_	190	219	578	3906	0.0
lcl|GCA_000008105_1_ASM810v1_genomic_fna|AY509004.1_Salmonella_enterica_subsp._enterica_serovar_Choleraesuis_str._SC_B67_plasmid_pSC138__complete_sequence__75001..76000_	4	405	373	4111	9.867095862592379e-8
lcl|GCA_000008105_1_ASM810v1_genomic_fna|AE017220.1_Salmonella_enterica_subsp._enterica_serovar_Choleraesuis_str._SC_B67__complete_genome__1895998..1897826_	395	14	649	3835	0.0
lcl|GCA_000008105_1_ASM810v1_genomic_fna|AE017220.1_Salmonella_enterica_subsp._enterica_serovar_Choleraesuis_str._SC_B67__complete_genome__33826..34825_	1	408	636	3848	1.1102230246251565e-15
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__1437134..1438133_	1	408	1969	2515	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__1105001..1106000_	1	408	728	3756	0.0
lcl|GCA_000020705_1_ASM2070v1_genomic_fna|CP001120.1_Salmonella_enterica_subsp._enterica_serovar_Heidelberg_str._SL476__complete_genome__387366..388365_	0	409	379	4105	9.271956535883419e-10
lcl|GCA_000020885_1_ASM2088v1_genomic_fna|CP001138.1_Salmonella_enterica_subsp._enterica_serovar_Agona_str._SL483__complete_genome__4173838..4174837_	1	408	322	4162	6.35907406731917e-8
lcl|GCA_000195995_1_ASM19599v1_genomic_fna|AL513383.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18_plasmid_pHCM1__85922..86921_	0	409	529	3955	1.9051427102567686e-13
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__2552001..2553000_	407	2	1975	2509	0.0
lcl|GCA_000195995_1_ASM19599v1_genomic_fna|AL513383.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18_plasmid_pHCM1__28922..29921_	0	409	534	3950	1.4221956945448255e-13
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__4516799..4517798_	1	408	1933	2551	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__2880001..2881000_	0	409	950	3534	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006471.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2_plasmid_pSLT__complete_sequence__39001..40000_	183	226	586	3898	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__1438001..1439000_	408	1	2287	2197	0.0
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__1936253..1937252_	1	408	1922	2562	0.0
lcl|GCA_000389495_1_69_H_06_genomic_fna|CARF01000178.1_Salmonella_enterica_subsp._enterica_serovar_Agona_69.H.06_WGS_project_CARF01000000_data__contig_DBS_20062828_C3131__whole_genome_shotgun_sequence__11680..13201_	0	409	306	4178	4.8565786503473873e-8
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__2752001..2753000_	1	408	947	3537	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__2641001..2642000_	402	7	1518	2966	0.0
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__2621993..2622992_	3	406	2743	1741	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__2421001..2422000_	406	3	1699	2785	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__2242001..2243000_	3	406	3661	823	0.0
lcl|GCA_000195995_1_ASM19599v1_genomic_fna|AL513383.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18_plasmid_pHCM1__20922..21921_	0	409	532	3952	1.5987211554602254e-13
lcl|GCA_000245535_1_ASM24553v1_genomic_fna|CP003279.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_str._P_stx_12_plasmid__complete_sequence__169863..170862_	0	409	395	4089	3.8387770739944926e-10
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4738001..4739000_	1	408	802	3682	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__425001..426000_	1	408	1103	3381	0.0
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__4694129..4695128_	1	408	2243	2241	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__2025001..2026000_	408	1	3797	687	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__2844001..2845000_	189	220	295	4189	0.0
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__974256..975255_	1	408	1215	3269	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4730001..4731000_	408	1	2486	1998	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__1430001..1431000_	407	2	2279	2205	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__2424001..2425000_	404	5	870	3614	0.0
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__4416219..4417218_	2	407	1945	2539	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__3414001..3415000_	0	409	319	4165	2.4177380542056426e-8
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__785001..786000_	2	407	3589	895	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4776001..4777000_	1	408	3504	980	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__2757001..2758000_	2	407	965	3519	0.0
