
GroupOne: quality:1 subspecies:enterica core:405,382,381,403,387,402,401,383,399,400,404,392,391,352,398,393,378,341,396,379,384,385,394,365,397,395,366,357,363,376,373,388,375,389,386,350 serovar:Heidelberg contigs:2,299,293,49,164,35,92,78,57,271,75,233,209,71,87,68,76,55,101,90,154,130,128,4,105,81,41,132,116,70,62,147,534,66,65,72,82,88,5,139,74,54,355,127,96,73,91,46,136,744,7,95,3,53,145,311,80,189,38,546,178,52,85,61,272,558,142,650,110,153,58,463,168,196,169,102,176,67,118,93,192,634,238,417,202,198,39,111,368,163,79,100,149,418,260,338,34,174,84,160,177,44,83,137,47,63,60,42,432,590,225,48,6,89,114,179,59,315,51
GroupTwo: quality:1 subspecies:enterica,diarizonae,salamae,houtenae,arizonae,indica core:359,385,363,361,358,346,390,357,126,402,391,356,360,399,403,397,350,398,405,400,368,401,268,374,364,365,355,386,352,318,378,380,404,384,381,298,379,370,382,396,392,375,372,395,373,369,353,371,388,367,289,383,354,376,333,351,278,366,348,394,393,334,389,377,311,312,345,127,139,362,387,324,344,317,342,349,293,188,337,316,341,300,136,332,82,74,294,284,184,328,176,326,327,347,343,83,307,280,290,306,194,320,78,86,79,187,319,295,76,303,288,275,138,304,309,292,87 serovar:Typhi,Kentucky,Itami,Paratyphi,Weltevreden,O61:z:1,5,7,Typhimurium,Choleraesuis,Enteritidis,Bareilly,Infantis,I,9,12:l,v:-,Cerro,Agona,Bovismorbificans,Newport,Tennessee,Montevideo,Muenchen,Saintpaul,Havana,Senftenberg,Dublin,Anatum,Plymouth|Zega,Mbandaka,Hadar,Albany,Hartford,Oranienburg,Derby,Nima,4,[5],12:i:-,Schwarzengrund,Kiambu,Reading,Bredeney,Virginia,Liverpool,4,12:i:-,4,12:d:-,Javiana,Manhattan,Inverness,Brandenburg,Aqua,Berta,Litchfield,Nottingham,C1:g,Thompson,Johannesburg,Rubislaw,O61:k:1,5,IIIb,Pullorum,Telelkebir,Minnesota,B:e,h:-,Mississippi,Virchow,Ohio,Lille,Herston,Stanley,Abony,56:z10:e,n,x,Java,Muenster,Indiana,Putten,Lingwala,Blegdam,Tallahassee,Worthington,Milwaukee,Braenderup,X:z47:z53,Chester,Blockley,Gallinarum,16:z4,z32:--,Urbana,63:g,z51:-,London,Moscow,Give,Cubana,58:l,z13,z28:z6,Gaminara,Miami,Poona,Livingstone,6,14,25:z10:1,(2),7,Corvallis,Soerenga,Widemarsh,Abaetetuba,Hvittingfoss,Panama,Stanleyville,18:z4,z23:-,Meleagridis,Rissen,Veneziana,Gallinarum/pullorum,II,Namur,Fresno,Ouakam,62:z36:-,Abortusovis,50:g,z51:-,Pomona,Colindale,Mishmarhaemek,IV,Napoli,Nchanga,Weslaco,Orion,62:z4,z23:--,,Salford,Sandiego,Norwich,Kedougou,Hindmarsh,Brancaster,60:r:e,n,x,z15,Eastbourne,Hillingdon,Sloterdijk contigs:41,44,132,23,52,2,70,58,62,108,74,59,38,276,72,69,43,85,101,105,192,98,97,42,1,103,154,46,87,66,56,53,67,40,47,78,227,55,45,48,115,60,164,51,95,39,65,31,49,68,110,187,259,185,61,75,117,480,114,50,91,99,158,80,54,63,3,206,79,189,6,126,57,119,84,323,137,86,83,89,64,77,116,81,113,127,94,144,76,121,168,291,73,176,88,123,145,36,107,142,141,297,152,118,14,134,71,173,4,250,169,30,133,106,12,174,92,35,109,171,90,37,194,125,19,153,128,8,102,28,286,96,193,155,29,479,163,180,175,314,151,159,266,442,138,261,82,165,274,233,25,100,257,93,146,149,235,112,331,122,139,11,524,21,130,228,585,225,577,186,104,147,248,307,140,161,664,156,5,27,368,135,196,111,318,435,598,13,182,32,160,246,416,244,260,170,422,243,10,252,9,472,120,143,181,203,280,285,308,131,177,199,24,429,34,212,271,267,230,279,191,408,213,827,385,449,220,211,609,298,263,201,33,183,311,157,166,221,124,197,148,198,351,219,255,136,218,334,190,195,178,7,265,207,188,902,209,150,303,918,365,129,20,222,162,214,204,26,215,229,399,241,856,655,232,420,500,394,428,210,258,587,401,343,284,532,996,216,236,873,251,172,273,618,18,983,224,538,270,217,205,731,15,335,374,389,242,239,17,231,550,517,256,249,688,407,202,665,329,184,350,167,415,290,253,346,268,247,278,903,418,245,179,326,930,750
Name	GroupOne (+)	GroupOne (-)	GroupTwo (+)	GroupTwo (-)	pValue
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__214121..215120_	0	201	1978	2714	0.0
lcl|GCA_000195995_1_ASM19599v1_genomic_fna|AL513383.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18_plasmid_pHCM1__91922..92921_	0	201	528	4164	4.769242853974731e-7
lcl|GCA_001245005_1_Salmonella_enterica_CVM_N48699_v1_0_genomic_fna|LHKU01000037.1_Salmonella_enterica_subsp._enterica_serovar_Heidelberg_strain_CVM_N48699_N48699_contig_37__whole_genome_shotgun_sequence__7582..8581_	2	199	1	4691	4.731942115920873e-8
lcl|GCA_000009505_1_ASM950v1_genomic_fna|AM933172.1_Salmonella_enterica_subsp._enterica_serovar_Enteritidis_str._P125109_complete_genome__1107049..1108048_	0	201	627	4065	2.848980173997262e-8
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__3119130..3120129_	0	201	2501	2191	0.0
lcl|GCA_000188735_1_ASM18873v1_genomic_fna|CP002489.1_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._ST4_74_plasmid_TY474p2__complete_sequence__14609..15608_	53	148	78	4614	0.0
lcl|GCA_000231645_2_ASM23164v2_genomic_fna|AFCS01001153.1_Salmonella_enterica_subsp._enterica_serovar_Montevideo_str._S5_403_Contig1153__whole_genome_shotgun_sequence__16224..17223_	9	192	39	4653	2.7998471519019574e-7
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4785001..4786000_	199	2	3245	1447	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__1623001..1624000_	190	11	2487	2205	0.0
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__3768725..3769724_	0	201	1970	2722	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4434001..4435000_	201	0	1611	3081	0.0
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__967256..968255_	0	201	1144	3548	1.2212453270876722e-15
lcl|GCA_000173695_1_ASM17369v1_genomic_fna|ACBF01000002.1_Salmonella_enterica_subsp._enterica_serovar_Tennessee_str._CDC07_0191_contig00055__whole_genome_shotgun_sequence__280053..281052_	33	168	217	4475	1.0402789740737717e-13
lcl|GCA_000231645_2_ASM23164v2_genomic_fna|AFCS01001423.1_Salmonella_enterica_subsp._enterica_serovar_Montevideo_str._S5_403_Contig1423__whole_genome_shotgun_sequence__4763..5762_	1	200	0	4692	1.3518010992807916e-6
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__2069001..2070000_	194	7	4665	27	1.1817558822624363e-6
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__3769725..3771127_	0	201	1971	2721	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006471.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2_plasmid_pSLT__complete_sequence__66001..67000_	0	201	615	4077	4.033324019214746e-8
lcl|GCA_001247075_1_Salmonella_enterica_CVM_N51292_v1_0_genomic_fna|LHOB01000011.1_Salmonella_enterica_subsp._enterica_serovar_Heidelberg_strain_CVM_N51292_N51292_contig_11__whole_genome_shotgun_sequence__2001..3312_	3	198	0	4692	1.1102230246251565e-16
lcl|GCA_001474545_1_Salmonella_enterica_CVM_43788_v1_0_genomic_fna|JYRF01000071.1_Salmonella_enterica_strain_CVM_43788_43788_contig_71__whole_genome_shotgun_sequence__1..1000_	1	200	0	4692	1.3518010992807916e-6
lcl|GCA_000180375_1_ASM18037v1_genomic_fna|CAAZ01000010.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_str._E98_3139__contig_contig00010__whole_genome_shotgun_sequence__18586..20402_	22	179	68	4624	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__2629001..2630000_	195	6	2594	2098	0.0
lcl|GCA_000486065_1_ASM48606v1_genomic_fna|AMMX01000046.1_Salmonella_enterica_subsp._enterica_serovar_Heidelberg_str._82_2052_SEEH2052_54__whole_genome_shotgun_sequence__1486..3202_	2	199	0	4692	8.249068095267376e-12
lcl|GCA_001275195_1_ASM127519v1_genomic_fna|LIKS01000150.1_Salmonella_enterica_strain_FSAN332CC_SRR2088775.ctg000159__whole_genome_shotgun_sequence__626..1625_	2	199	0	4692	8.249068095267376e-12
lcl|GCA_000962005_1_ASM96200v1_genomic_fna|AMLS01000492.1_Salmonella_enterica_subsp._enterica_serovar_Heidelberg_str._SARA36_SEEHRA36_105__whole_genome_shotgun_sequence__13784..15596_	1	200	0	4692	1.3518010992807916e-6
lcl|GCA_000486165_1_ASM48616v1_genomic_fna|AOXF01000015.1_Salmonella_enterica_subsp._enterica_serovar_Saintpaul_str._SARA26_SES26_11__whole_genome_shotgun_sequence__9523..11160_	5	196	5	4687	2.489120021209601e-13
lcl|GCA_000011885_1_ASM1188v1_genomic_fna|CP000026.1_Salmonella_enterica_subsp._enterica_serovar_Paratyphi_A_str._ATCC_9150__complete_genome__2446058..2447797_	196	5	243	4449	0.0
lcl|GCA_001242645_1_Salmonella_enterica_CVM_N45951_v1_0_genomic_fna|LHHL01000003.1_Salmonella_enterica_subsp._enterica_serovar_Heidelberg_strain_CVM_N45951_N45951_contig_3__whole_genome_shotgun_sequence__62708..63727_	3	198	2	4690	2.972280199742272e-10
lcl|GCA_000018385_1_ASM1838v1_genomic_fna|CP000857.1_Salmonella_enterica_subsp._enterica_serovar_Paratyphi_C_strain_RKS4594__complete_genome__1366124..1367983_	184	17	15	4677	0.0
lcl|GCA_000231645_2_ASM23164v2_genomic_fna|AFCS01001155.1_Salmonella_enterica_subsp._enterica_serovar_Montevideo_str._S5_403_Contig1155__whole_genome_shotgun_sequence__9001..10000_	29	172	76	4616	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006471.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2_plasmid_pSLT__complete_sequence__68001..69000_	0	201	561	4131	1.8876593976813183e-7
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006471.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2_plasmid_pSLT__complete_sequence__22001..23000_	0	201	722	3970	1.70594049997419e-9
lcl|GCA_000231645_2_ASM23164v2_genomic_fna|AFCS01000010.1_Salmonella_enterica_subsp._enterica_serovar_Montevideo_str._S5_403_Contig10__whole_genome_shotgun_sequence__2001..3401_	31	170	69	4623	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006471.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2_plasmid_pSLT__complete_sequence__47001..48000_	0	201	745	3947	8.477537560835913e-10
lcl|GCA_000020705_1_ASM2070v1_genomic_fna|CP001120.1_Salmonella_enterica_subsp._enterica_serovar_Heidelberg_str._SL476__complete_genome__1107906..1109435_	189	12	1	4691	0.0
lcl|GCA_000962555_1_ASM96255v1_genomic_fna|AMON01000012.1_Salmonella_enterica_subsp._enterica_serovar_Heidelberg_str._CFSAN00327_CFSAN00327_31__whole_genome_shotgun_sequence__13889..15173_	1	200	0	4692	1.3518010992807916e-6
lcl|GCA_000962005_1_ASM96200v1_genomic_fna|AMLS01000036.1_Salmonella_enterica_subsp._enterica_serovar_Heidelberg_str._SARA36_SEEHRA36_27__whole_genome_shotgun_sequence__11952..12951_	1	200	0	4692	1.3518010992807916e-6
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006471.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2_plasmid_pSLT__complete_sequence__81001..82000_	0	201	520	4172	5.960095904589124e-7
lcl|GCA_000020705_1_ASM2070v1_genomic_fna|CP001118.1_Salmonella_enterica_subsp._enterica_serovar_Heidelberg_str._SL476_plasmid_pSL476_91__complete_sequence__19001..20000_	31	170	181	4511	3.1086244689504383e-15
lcl|GCA_000020745_1_ASM2074v1_genomic_fna|CP001127.1_Salmonella_enterica_subsp._enterica_serovar_Schwarzengrund_str._CVM19633__complete_genome__4528099..4529306_	0	201	492	4200	1.2934386428575806e-6
lcl|GCA_000020925_1_ASM2092v1_genomic_fna|CP001143.1_Salmonella_enterica_subsp._enterica_serovar_Dublin_str._CT_02021853_plasmid_pCT02021853_74__complete_sequence__71727..72726_	88	113	45	4647	0.0
lcl|GCA_000284815_1_ASM28481v1_genomic_fna|AJHA01000020.1_Salmonella_enterica_subsp._enterica_serovar_Heidelberg_str._41565_SEEH1565_116__whole_genome_shotgun_sequence__325..1529_	34	167	85	4607	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006471.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2_plasmid_pSLT__complete_sequence__87001..88000_	0	201	541	4151	3.315133232373313e-7
lcl|GCA_000016045_1_ASM1604v1_genomic_fna|CP001113.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._SL254__complete_genome__3219853..3220852_	0	201	508	4184	8.315768859068484e-7
lcl|GCA_000008105_1_ASM810v1_genomic_fna|AE017220.1_Salmonella_enterica_subsp._enterica_serovar_Choleraesuis_str._SC_B67__complete_genome__184206..185647_	200	1	1461	3231	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__1329001..1330000_	194	7	2332	2360	0.0
lcl|GCA_000020925_1_ASM2092v1_genomic_fna|CP001143.1_Salmonella_enterica_subsp._enterica_serovar_Dublin_str._CT_02021853_plasmid_pCT02021853_74__complete_sequence__58727..59726_	26	175	117	4575	0.0
lcl|GCA_000962005_1_ASM96200v1_genomic_fna|AMLS01000328.1_Salmonella_enterica_subsp._enterica_serovar_Heidelberg_str._SARA36_SEEHRA36_166__whole_genome_shotgun_sequence__7557..8556_	1	200	0	4692	1.3518010992807916e-6
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__2889001..2890000_	199	2	758	3934	0.0
lcl|GCA_000020925_1_ASM2092v1_genomic_fna|CP001143.1_Salmonella_enterica_subsp._enterica_serovar_Dublin_str._CT_02021853_plasmid_pCT02021853_74__complete_sequence__52727..53726_	119	82	158	4534	0.0
lcl|GCA_000008105_1_ASM810v1_genomic_fna|AE017220.1_Salmonella_enterica_subsp._enterica_serovar_Choleraesuis_str._SC_B67__complete_genome__326990..328868_	197	4	639	4053	0.0
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__1068975..1070072_	196	5	3479	1213	6.283862319378386e-14
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__2629993..2631021_	199	2	2561	2131	0.0
lcl|GCA_000008105_1_ASM810v1_genomic_fna|AY509004.1_Salmonella_enterica_subsp._enterica_serovar_Choleraesuis_str._SC_B67_plasmid_pSC138__complete_sequence__55001..56000_	85	116	260	4432	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006471.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2_plasmid_pSLT__complete_sequence__45001..46000_	0	201	923	3769	2.932654119547351e-12
lcl|GCA_001478965_1_Salmonella_enterica_CVM_N30677_SQ_v1_0_genomic_fna|JYUU01000006.1_Salmonella_enterica_subsp._enterica_serovar_Heidelberg_strain_CVM_N30677_N30677_contig_6__whole_genome_shotgun_sequence__1049..2676_	1	200	0	4692	1.3518010992807916e-6
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006471.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2_plasmid_pSLT__complete_sequence__20001..21000_	0	201	749	3943	7.501298471268569e-10
lcl|GCA_000016045_1_ASM1604v1_genomic_fna|CP001113.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._SL254__complete_genome__4190798..4191934_	201	0	340	4352	0.0
lcl|GCA_001242645_1_Salmonella_enterica_CVM_N45951_v1_0_genomic_fna|LHHL01000005.1_Salmonella_enterica_subsp._enterica_serovar_Heidelberg_strain_CVM_N45951_N45951_contig_5__whole_genome_shotgun_sequence__1400..3187_	3	198	1	4691	8.890665981198254e-13
lcl|GCA_000020705_1_ASM2070v1_genomic_fna|CP001120.1_Salmonella_enterica_subsp._enterica_serovar_Heidelberg_str._SL476__complete_genome__385765..386871_	189	12	160	4532	0.0
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__1525642..1526941_	0	201	2305	2387	0.0
lcl|GCA_001474545_1_Salmonella_enterica_CVM_43788_v1_0_genomic_fna|JYRF01000071.1_Salmonella_enterica_strain_CVM_43788_43788_contig_71__whole_genome_shotgun_sequence__8001..9712_	1	200	0	4692	1.3518010992807916e-6
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__209001..210000_	201	0	2445	2247	0.0
lcl|GCA_000231645_2_ASM23164v2_genomic_fna|AFCS01000002.1_Salmonella_enterica_subsp._enterica_serovar_Montevideo_str._S5_403_Contig2__whole_genome_shotgun_sequence__9001..10000_	31	170	82	4610	0.0
lcl|GCA_000016045_1_ASM1604v1_genomic_fna|CP001113.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._SL254__complete_genome__4185382..4187235_	201	0	338	4354	0.0
lcl|GCA_000008105_1_ASM810v1_genomic_fna|AY509004.1_Salmonella_enterica_subsp._enterica_serovar_Choleraesuis_str._SC_B67_plasmid_pSC138__complete_sequence__91001..92000_	84	117	249	4443	0.0
lcl|GCA_000008105_1_ASM810v1_genomic_fna|AY509004.1_Salmonella_enterica_subsp._enterica_serovar_Choleraesuis_str._SC_B67_plasmid_pSC138__complete_sequence__71001..72000_	24	177	125	4567	6.628031457012185e-14
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__1719001..1720000_	177	24	2492	2200	0.0
lcl|GCA_001247075_1_Salmonella_enterica_CVM_N51292_v1_0_genomic_fna|LHOB01000011.1_Salmonella_enterica_subsp._enterica_serovar_Heidelberg_strain_CVM_N51292_N51292_contig_11__whole_genome_shotgun_sequence__1..1000_	3	198	0	4692	1.1102230246251565e-16
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__369001..370000_	0	201	572	4120	1.3822136257779505e-7
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__1109001..1110000_	0	201	702	3990	3.1157207924792374e-9
lcl|GCA_001474545_1_Salmonella_enterica_CVM_43788_v1_0_genomic_fna|JYRF01000079.1_Salmonella_enterica_strain_CVM_43788_43788_contig_79__whole_genome_shotgun_sequence__1..1000_	1	200	0	4692	1.3518010992807916e-6
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006471.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2_plasmid_pSLT__complete_sequence__60001..61000_	0	201	700	3992	3.3082058203959264e-9
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006471.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2_plasmid_pSLT__complete_sequence__1..1000_	0	201	748	3944	7.734435314432631e-10
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4219001..4220000_	0	201	4398	294	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__329001..330000_	200	1	3865	827	2.2668233956579797e-10
lcl|GCA_000256625_1_ASM25662v1_genomic_fna|AJGW01000020.1_Salmonella_enterica_subsp._enterica_serovar_Heidelberg_str._41579_SEEH1579_27__whole_genome_shotgun_sequence__17901..19164_	33	168	27	4665	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4659001..4660000_	1	200	1602	3090	0.0
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__4071730..4072729_	0	201	2113	2579	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__2229001..2230000_	199	2	1817	2875	0.0
lcl|GCA_000020705_1_ASM2070v1_genomic_fna|CP001120.1_Salmonella_enterica_subsp._enterica_serovar_Heidelberg_str._SL476__complete_genome__2559669..2560668_	196	5	68	4624	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4489001..4490000_	66	135	2924	1768	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__289001..290000_	96	105	3162	1530	7.57408180618313e-9
lcl|GCA_000016045_1_ASM1604v1_genomic_fna|CP001113.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._SL254__complete_genome__3223853..3225706_	0	201	510	4182	7.867562903385306e-7
lcl|GCA_000699625_1_ASM69962v1_genomic_fna|AMLX01000043.1_Salmonella_enterica_subsp._enterica_serovar_Heidelberg_str._RI_11_014319_SEEH4319_57__whole_genome_shotgun_sequence__1..1990_	13	188	4	4688	0.0
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__3612060..3613059_	0	201	2600	2092	0.0
lcl|GCA_000008105_1_ASM810v1_genomic_fna|AE017220.1_Salmonella_enterica_subsp._enterica_serovar_Choleraesuis_str._SC_B67__complete_genome__36826..37825_	190	11	436	4256	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__1979001..1980000_	196	5	4679	13	3.997079998097064e-7
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__1989001..1990000_	189	12	4644	48	4.355870109051807e-10
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__2089001..2090000_	199	2	2182	2510	0.0
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__4676579..4678310_	0	201	1839	2853	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4429001..4430000_	199	2	1614	3078	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006471.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2_plasmid_pSLT__complete_sequence__28001..29000_	0	201	768	3924	4.182661994533987e-10
lcl|GCA_000008105_1_ASM810v1_genomic_fna|AY509004.1_Salmonella_enterica_subsp._enterica_serovar_Choleraesuis_str._SC_B67_plasmid_pSC138__complete_sequence__75001..76000_	84	117	293	4399	0.0
lcl|GCA_000008105_1_ASM810v1_genomic_fna|AE017220.1_Salmonella_enterica_subsp._enterica_serovar_Choleraesuis_str._SC_B67__complete_genome__1895998..1897826_	0	201	1044	3648	4.696243394164412e-14
lcl|GCA_000008105_1_ASM810v1_genomic_fna|AE017220.1_Salmonella_enterica_subsp._enterica_serovar_Choleraesuis_str._SC_B67__complete_genome__33826..34825_	201	0	436	4256	0.0
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__1437134..1438133_	0	201	1970	2722	0.0
lcl|GCA_000231645_2_ASM23164v2_genomic_fna|AFCS01001424.1_Salmonella_enterica_subsp._enterica_serovar_Montevideo_str._S5_403_Contig1424__whole_genome_shotgun_sequence__3001..4000_	1	200	0	4692	1.3518010992807916e-6
lcl|GCA_001690135_1_ASM169013v1_genomic_fna|CP016526.1_Salmonella_enterica_subsp._enterica_serovar_Heidelberg_strain_09_036813_1A_plasmid_p09_036813_1A_261__complete_sequence__173311..175230_	1	200	0	4692	1.3518010992807916e-6
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__1105001..1106000_	0	201	729	3963	1.3799452691642955e-9
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__538798..540036_	0	201	2374	2318	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__2060001..2061000_	192	9	4668	24	1.726063736384731e-11
lcl|GCA_000020705_1_ASM2070v1_genomic_fna|CP001120.1_Salmonella_enterica_subsp._enterica_serovar_Heidelberg_str._SL476__complete_genome__387366..388365_	192	9	187	4505	0.0
lcl|GCA_000195995_1_ASM19599v1_genomic_fna|AL513383.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18_plasmid_pHCM1__85922..86921_	0	201	529	4163	4.637969593934699e-7
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__1903001..1904000_	194	7	4678	14	1.3569811940783438e-11
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__2552001..2553000_	197	4	2185	2507	0.0
lcl|GCA_000195995_1_ASM19599v1_genomic_fna|AL513383.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18_plasmid_pHCM1__28922..29921_	0	201	534	4158	4.033198106601077e-7
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__4516799..4517798_	0	201	1934	2758	0.0
