
GroupOne: quality:1 subspecies:enterica core:405,402,401,398,395,403,399,400,394,393,376,404,388,396,390,385,397 serovar:Newport contigs:1,63,58,74,54,163,62,56,147,40,83,93,4,65,68,137,98,77,89,127,57,191,61,38,69,2,55,67,190,138,266,49,66,60,46,3,44,53,100,59,194,186,82,125,64,71,258,75,78,51,116,12
GroupTwo: quality:1 subspecies:enterica,diarizonae,salamae,houtenae,arizonae,indica core:359,385,363,361,358,346,390,357,126,402,391,356,360,399,405,403,397,350,382,398,400,368,381,401,268,374,364,365,355,386,352,318,378,380,404,384,298,379,370,396,392,375,372,395,373,387,369,353,371,388,367,289,383,354,376,333,351,278,366,348,394,393,334,389,377,311,312,345,127,139,362,324,344,317,342,349,293,188,337,316,341,300,136,332,82,74,294,284,184,328,176,326,327,347,343,83,307,280,290,306,194,320,78,86,79,187,319,295,76,303,288,275,138,304,309,292,87 serovar:Typhi,Kentucky,Itami,Paratyphi,Weltevreden,O61:z:1,5,7,Typhimurium,Choleraesuis,Enteritidis,Bareilly,Heidelberg,Infantis,I,9,12:l,v:-,Cerro,Agona,Bovismorbificans,Tennessee,Montevideo,Muenchen,Saintpaul,Havana,Senftenberg,Dublin,Anatum,Plymouth|Zega,Mbandaka,Hadar,Albany,Hartford,Oranienburg,Derby,Nima,4,[5],12:i:-,Schwarzengrund,Kiambu,Reading,Bredeney,Virginia,Liverpool,4,12:i:-,4,12:d:-,Javiana,Manhattan,Inverness,Brandenburg,Aqua,Berta,Litchfield,Nottingham,C1:g,Thompson,Johannesburg,Rubislaw,O61:k:1,5,IIIb,Pullorum,Telelkebir,Minnesota,B:e,h:-,Mississippi,Virchow,Ohio,Lille,Herston,Stanley,Abony,56:z10:e,n,x,Java,Muenster,Indiana,Putten,Lingwala,Blegdam,Tallahassee,Worthington,Milwaukee,Braenderup,X:z47:z53,Chester,Blockley,Gallinarum,16:z4,z32:--,Urbana,63:g,z51:-,London,Moscow,Give,Cubana,58:l,z13,z28:z6,Gaminara,Miami,Poona,Livingstone,6,14,25:z10:1,(2),7,Corvallis,Soerenga,Widemarsh,Abaetetuba,Hvittingfoss,Panama,Stanleyville,18:z4,z23:-,Meleagridis,Rissen,Veneziana,Gallinarum/pullorum,II,Namur,Fresno,Ouakam,62:z36:-,Abortusovis,50:g,z51:-,Pomona,Colindale,Mishmarhaemek,IV,Napoli,Nchanga,Weslaco,Orion,62:z4,z23:--,,Salford,Sandiego,Norwich,Kedougou,Hindmarsh,Brancaster,60:r:e,n,x,z15,Eastbourne,Hillingdon,Sloterdijk contigs:41,44,132,23,52,2,70,58,62,108,74,59,38,276,72,69,43,85,101,105,192,299,98,97,42,1,103,154,46,293,87,66,56,53,67,40,47,78,49,227,55,45,48,115,60,164,51,95,39,65,31,68,110,187,259,185,61,75,117,480,114,50,91,99,158,80,54,3,206,79,189,6,126,57,119,84,323,137,86,83,89,64,77,116,81,113,127,94,144,76,121,168,291,73,176,88,123,145,36,107,142,141,35,63,297,152,118,14,134,71,173,4,250,169,30,133,106,12,92,174,109,171,90,37,194,125,19,153,128,271,8,102,28,286,96,233,193,209,155,29,479,180,175,314,151,159,266,442,138,261,82,165,274,25,100,257,93,146,149,235,112,130,331,122,139,11,524,21,228,585,225,577,186,104,248,307,140,161,664,156,5,27,368,147,135,196,111,318,435,598,13,182,32,160,246,416,244,260,170,422,243,10,534,252,9,472,120,143,181,203,280,285,308,131,177,199,24,429,34,212,267,230,279,191,408,355,213,827,385,449,220,211,609,298,263,201,33,183,311,157,166,221,136,744,124,7,197,148,198,351,219,255,218,334,190,195,178,265,207,546,188,902,272,558,150,303,918,650,463,365,129,20,222,162,214,204,26,215,229,399,634,241,856,238,417,202,655,232,420,500,394,428,210,258,587,401,343,284,532,163,996,216,236,873,251,172,273,618,18,983,224,538,270,217,418,205,731,15,335,338,374,389,242,239,17,231,550,517,256,249,688,407,665,329,184,350,167,432,415,290,253,590,346,268,247,278,903,179,245,315,326,930,750
Name	GroupOne (+)	GroupOne (-)	GroupTwo (+)	GroupTwo (-)	pValue
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__2641001..2642000_	79	2	1841	2971	0.0
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__2621993..2622992_	3	78	2743	2069	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__2242001..2243000_	39	42	3625	1187	2.213079119961492e-8
lcl|GCA_000272575_1_ASM27257v1_genomic_fna|AHTP01000026.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._CVM_19447_SEEN447_35__whole_genome_shotgun_sequence__74176..75175_	2	79	0	4812	0.0
lcl|GCA_001272275_1_Salmonella_enterica_CVM_N50439_v1_0_genomic_fna|LINY01000011.1_Salmonella_enterica_subsp._enterica_serovar_Newport_strain_CVM_N50439_N50439_contig_11__whole_genome_shotgun_sequence__136251..137250_	1	80	0	4812	1.27675647831893e-14
lcl|GCA_000171415_1_ASM17141v1_genomic_fna|ABEW01000005.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._SL317_gcontig_1106632933374__whole_genome_shotgun_sequence__358535..359534_	14	67	0	4812	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__2860001..2861000_	9	72	2519	2293	1.7708057242771247e-13
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__425001..426000_	38	43	1066	3746	1.243514199389395e-7
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__4694129..4695128_	0	81	2244	2568	1.1102230246251565e-16
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__974256..975255_	0	81	1216	3596	1.7989195399970015e-7
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4730001..4731000_	81	0	2813	1999	4.6074255521943996e-14
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__1430001..1431000_	80	1	2606	2206	1.2212453270876722e-15
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__2424001..2425000_	0	81	1274	3538	7.25844953031185e-8
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__4416219..4417218_	0	81	1947	2865	1.6076029396572267e-13
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__785001..786000_	80	1	3511	1301	1.8767785658901914e-7
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4776001..4777000_	0	81	3505	1307	0.0
lcl|GCA_000272915_1_ASM27291v1_genomic_fna|AHUB01000039.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._CVM_19443_SEEN443_57__whole_genome_shotgun_sequence__53610..54609_	1	80	1	4811	8.34689400930344e-8
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__2757001..2758000_	61	20	906	3906	0.0
lcl|GCA_000016045_1_ASM1604v1_genomic_fna|CP001113.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._SL254__complete_genome__4751048..4752047_	43	38	343	4469	0.0
lcl|GCA_000272655_1_ASM27265v1_genomic_fna|AHTL01000039.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._CVM_21539_SEEN539_60__whole_genome_shotgun_sequence__279582..280581_	1	80	1	4811	8.34689400930344e-8
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__810868..811867_	0	81	2251	2561	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__1103001..1104000_	30	51	670	4142	3.820292859835206e-9
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__3803420..3805008_	5	76	2459	2353	1.1102230246251565e-15
lcl|GCA_000016045_1_ASM1604v1_genomic_fna|CP001113.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._SL254__complete_genome__4558867..4559866_	36	45	116	4696	0.0
lcl|GCA_000272975_1_ASM27297v1_genomic_fna|AHUE01000034.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._CVM_19470_SEEN470_43__whole_genome_shotgun_sequence__80238..82203_	1	80	0	4812	1.27675647831893e-14
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4068001..4069000_	81	0	2809	2003	4.1744385725905886e-14
lcl|GCA_000171415_1_ASM17141v1_genomic_fna|ABEW01000006.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._SL317_gcontig_1106632921446__whole_genome_shotgun_sequence__296296..297505_	38	43	188	4624	0.0
lcl|GCA_000272515_1_ASM27251v1_genomic_fna|AHTJ01000015.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._CVM_35185_SEEN185_145__whole_genome_shotgun_sequence__2001..3514_	1	80	0	4812	1.27675647831893e-14
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__4431219..4432218_	0	81	1946	2866	1.6464607455191071e-13
lcl|GCA_000272535_1_ASM27253v1_genomic_fna|AHTN01000044.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._CVM_35188_SEEN188_66__whole_genome_shotgun_sequence__56828..57904_	2	79	4	4808	1.1641125841066469e-9
lcl|GCA_000272915_1_ASM27291v1_genomic_fna|AHUB01000039.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._CVM_19443_SEEN443_57__whole_genome_shotgun_sequence__29107..30106_	1	80	0	4812	1.27675647831893e-14
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__3980001..3981000_	42	39	4041	771	1.2101430968414206e-14
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__213001..214000_	81	0	2615	2197	2.220446049250313e-16
lcl|GCA_000171415_1_ASM17141v1_genomic_fna|ABEW01000005.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._SL317_gcontig_1106632933374__whole_genome_shotgun_sequence__350535..351534_	14	67	0	4812	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__1141001..1142000_	44	37	1297	3515	4.346033433133556e-8
lcl|GCA_000344845_1_SOAPdenovo1_05_genomic_fna|AOGI01000001.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._Shandong_3_contig001__whole_genome_shotgun_sequence__46678..47677_	1	80	0	4812	1.27675647831893e-14
lcl|GCA_000171415_1_ASM17141v1_genomic_fna|ABEW01000003.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._SL317_gcontig_1106632921412__whole_genome_shotgun_sequence__403373..404372_	19	62	0	4812	0.0
lcl|GCA_000009505_1_ASM950v1_genomic_fna|AM933172.1_Salmonella_enterica_subsp._enterica_serovar_Enteritidis_str._P125109_complete_genome__4611206..4612205_	38	43	550	4262	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__2864001..2865000_	9	72	2476	2336	5.917488721252084e-13
lcl|GCA_000171415_1_ASM17141v1_genomic_fna|ABEW01000005.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._SL317_gcontig_1106632933374__whole_genome_shotgun_sequence__354535..355534_	14	67	0	4812	0.0
lcl|GCA_000344845_1_SOAPdenovo1_05_genomic_fna|AOGI01000001.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._Shandong_3_contig001__whole_genome_shotgun_sequence__42678..43677_	1	80	0	4812	1.27675647831893e-14
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__4515799..4516798_	0	81	1936	2876	2.0827783941967937e-13
lcl|GCA_000018705_1_ASM1870v1_genomic_fna|CP000886.1_Salmonella_enterica_subsp._enterica_serovar_Paratyphi_B_str._SPB7__complete_genome__2236292..2237374_	38	43	348	4464	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__765001..766000_	81	0	2823	1989	5.873079800267078e-14
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__3102001..3103000_	39	42	1081	3731	4.8629304472136425e-8
lcl|GCA_000344825_1_SOAPdenovo1_05_genomic_fna|AOGJ01000005.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._SH111077_contig005__whole_genome_shotgun_sequence__27049..28775_	1	80	0	4812	1.27675647831893e-14
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__787001..788000_	78	3	3478	1334	1.505127478873547e-6
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4841001..4842000_	81	0	2774	2038	1.7541523789077473e-14
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4425001..4426000_	81	0	1740	3072	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4376001..4377000_	0	81	1291	3521	5.534111624516669e-8
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__203001..204000_	81	0	2617	2195	2.220446049250313e-16
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__4412219..4413218_	0	81	1935	2877	2.1327384303049257e-13
lcl|GCA_000018705_1_ASM1870v1_genomic_fna|CP000886.1_Salmonella_enterica_subsp._enterica_serovar_Paratyphi_B_str._SPB7__complete_genome__2858041..2859040_	3	78	4	4808	0.0
lcl|GCA_000344865_1_SOAPdenovo1_05_genomic_fna|AOGG01000039.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._JS09102_contig039__whole_genome_shotgun_sequence__5890..7563_	1	80	1	4811	8.34689400930344e-8
lcl|GCA_000484475_1_ASM48447v1_genomic_fna|AYEG01000047.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._VA_R100512572_SEEN2572_37__whole_genome_shotgun_sequence__14180..15345_	2	79	3	4809	1.7768564397613318e-11
lcl|GCA_000016045_1_ASM1604v1_genomic_fna|CP000604.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._SL254_plasmid_pSN254__complete_sequence__155643..156642_	6	75	39	4773	6.913982719680689e-10
lcl|GCA_000016045_1_ASM1604v1_genomic_fna|CP001113.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._SL254__complete_genome__3221853..3222852_	36	45	478	4334	0.0
lcl|GCA_000018705_1_ASM1870v1_genomic_fna|CP000886.1_Salmonella_enterica_subsp._enterica_serovar_Paratyphi_B_str._SPB7__complete_genome__934583..935582_	14	67	100	4712	0.0
lcl|GCA_000009505_1_ASM950v1_genomic_fna|AM933172.1_Salmonella_enterica_subsp._enterica_serovar_Enteritidis_str._P125109_complete_genome__4612206..4613205_	38	43	548	4264	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__235001..236000_	80	1	2476	2336	0.0
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__970256..971255_	0	81	1211	3601	1.9428786335318193e-7
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__207001..208000_	81	0	2620	2192	3.3306690738754696e-16
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__2750001..2751000_	59	22	303	4509	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__2590001..2591000_	80	1	2859	1953	7.434053372890048e-13
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__781001..782000_	81	0	3507	1305	4.418227217417581e-8
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__2245001..2246000_	39	42	3638	1174	1.4268883075096994e-8
lcl|GCA_000009525_1_ASM952v1_genomic_fna|AM933173.1_Salmonella_enterica_subsp._enterica_serovar_Gallinarum_str._287_91_complete_genome__1265761..1266815_	41	40	536	4276	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__3948001..3949000_	0	81	3913	899	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__3870001..3871000_	7	74	3365	1447	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4400001..4401000_	80	1	3607	1205	8.203696545416861e-7
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__1652001..1653000_	81	0	2782	2030	2.142730437526552e-14
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4662001..4663000_	0	81	1597	3215	2.6630631033697227e-10
lcl|GCA_000180235_1_ASM18023v1_genomic_fna|CAAS01001333.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_str._E01_6750__contig_contig01333__whole_genome_shotgun_sequence__626..1692_	1	80	2034	2778	1.0802470029602773e-13
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__323001..324000_	74	7	2020	2792	0.0
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__1937253..1938252_	0	81	1946	2866	1.6464607455191071e-13
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__2085001..2086000_	81	0	1743	3069	0.0
lcl|GCA_000272615_1_ASM27261v1_genomic_fna|AHTS01000037.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._CVM_35202_SEEN202_55__whole_genome_shotgun_sequence__136884..138771_	1	80	1	4811	8.34689400930344e-8
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__1562001..1563000_	77	4	2800	2012	2.2863044790710774e-11
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__2623993..2624992_	0	81	2384	2428	0.0
lcl|GCA_000016045_1_ASM1604v1_genomic_fna|CP001113.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._SL254__complete_genome__1955191..1956930_	80	1	280	4532	0.0
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__1417134..1418133_	0	81	1969	2843	9.525713551283843e-14
lcl|GCA_000170235_1_ASM17023v1_genomic_fna|ABAN01000054.1_Salmonella_enterica_subsp._enterica_serovar_Saintpaul_str._SARA29_gcontig_1104776685943__whole_genome_shotgun_sequence__12623..13622_	33	48	483	4329	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__725001..726000_	81	0	2634	2178	4.440892098500626e-16
lcl|GCA_000016045_1_ASM1604v1_genomic_fna|CP001113.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._SL254__complete_genome__2181079..2182359_	80	1	281	4531	0.0
lcl|GCA_000016045_1_ASM1604v1_genomic_fna|CP001113.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._SL254__complete_genome__4241803..4242802_	11	70	14	4798	0.0
lcl|GCA_000272875_1_ASM27287v1_genomic_fna|AHUG01000012.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._CVM_4176_SEEN176_21__whole_genome_shotgun_sequence__1..1000_	1	80	0	4812	1.27675647831893e-14
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__1415134..1416133_	0	81	1968	2844	9.758860386455126e-14
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__2938006..2939005_	41	40	3689	1123	4.733053093897155e-8
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__2390001..2391000_	81	0	2824	1988	6.017408793468348e-14
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4661001..4662000_	0	81	1610	3202	2.078470728861248e-10
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__1410001..1411000_	0	81	3753	1059	0.0
lcl|GCA_000230875_1_Salmonella_enterica_SARB27_2_0_genomic_fna|CM001274.1_Salmonella_enterica_subsp._enterica_serovar_Infantis_str._SARB27_chromosome__whole_genome_shotgun_sequence__4401048..4402174_	5	76	31	4781	7.74277642001664e-9
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__4697129..4698128_	0	81	2236	2576	1.1102230246251565e-16
lcl|GCA_000016045_1_ASM1604v1_genomic_fna|CP001113.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._SL254__complete_genome__618014..619013_	79	2	120	4692	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__1431001..1432000_	76	5	2015	2797	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__395001..396000_	81	0	2653	2159	7.771561172376096e-16
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__2646001..2647000_	0	81	1191	3621	2.6383720230782615e-7
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__783001..784000_	81	0	3526	1286	5.995184781948382e-8
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4242001..4243000_	81	0	2442	2370	0.0
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__4435219..4436218_	0	81	1824	2988	2.6242341633064825e-12
lcl|GCA_001272275_1_Salmonella_enterica_CVM_N50439_v1_0_genomic_fna|LINY01000011.1_Salmonella_enterica_subsp._enterica_serovar_Newport_strain_CVM_N50439_N50439_contig_11__whole_genome_shotgun_sequence__134251..135250_	1	80	0	4812	1.27675647831893e-14
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__2755001..2756000_	64	17	901	3911	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__2758001..2759000_	56	25	731	4081	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__231001..232000_	80	1	2605	2207	1.2212453270876722e-15
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__1720001..1721000_	81	0	2539	2273	0.0
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__1433134..1434133_	0	81	1812	3000	3.4060532172475178e-12
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__721001..722000_	79	2	2487	2325	2.220446049250313e-16
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__3631001..3632000_	81	0	1970	2842	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4332001..4333000_	81	0	1600	3212	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__1655001..1656000_	79	2	2317	2495	0.0
lcl|GCA_000016045_1_ASM1604v1_genomic_fna|CP001113.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._SL254__complete_genome__4245803..4246802_	11	70	14	4798	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4222001..4223000_	39	42	4362	450	0.0
