
GroupOne: quality:1 subspecies:enterica core:385,381,382,384,380,376,374,379,383,392,378,375,370,377,367,403,371,372,390,373,405 serovar:Kentucky contigs:132,259,80,189,69,94,118,60,61,54,108,125,99,102,137,171,159,77,122,141,73,83,21,585,72,57,156,111,78,109,88,260,91,126,252,101,119,89,285,48,42,267,66,67,128,76,58,110,96,263,183,90,121,79,190,104,63,86,150,107,81,70,55,52,85,365,93,64,139,65,193,133,197,59,84,215,82,192,216,155,205,204,335,158,100,116,127,174,87,98,231,145,71,202,329,53,124,201,75,248,148,4
GroupTwo: quality:1 subspecies:enterica,diarizonae,salamae,houtenae,arizonae,indica core:359,363,361,358,346,390,357,126,402,391,356,360,399,405,403,397,350,382,398,400,368,381,401,268,374,364,365,355,386,352,318,378,380,404,384,298,379,370,396,392,375,372,395,373,387,369,353,371,388,367,289,383,354,376,333,351,278,366,348,394,393,334,389,385,377,311,312,345,127,139,362,324,344,317,342,349,293,188,337,316,341,300,136,332,82,74,294,284,184,328,176,326,327,347,343,83,307,280,290,306,194,320,78,86,79,187,319,295,76,303,288,275,138,304,309,292,87 serovar:Typhi,Itami,Paratyphi,Weltevreden,O61:z:1,5,7,Typhimurium,Choleraesuis,Enteritidis,Bareilly,Heidelberg,Infantis,I,9,12:l,v:-,Cerro,Agona,Bovismorbificans,Newport,Tennessee,Montevideo,Muenchen,Saintpaul,Havana,Senftenberg,Dublin,Anatum,Plymouth|Zega,Mbandaka,Hadar,Albany,Hartford,Oranienburg,Derby,Nima,4,[5],12:i:-,Schwarzengrund,Kiambu,Reading,Bredeney,Virginia,Liverpool,4,12:i:-,4,12:d:-,Javiana,Manhattan,Inverness,Brandenburg,Aqua,Berta,Litchfield,Nottingham,C1:g,Thompson,Johannesburg,Rubislaw,O61:k:1,5,IIIb,Pullorum,Telelkebir,Minnesota,B:e,h:-,Mississippi,Virchow,Ohio,Lille,Herston,Stanley,Abony,56:z10:e,n,x,Java,Muenster,Indiana,Putten,Lingwala,Blegdam,Tallahassee,Worthington,Milwaukee,Braenderup,X:z47:z53,Chester,Blockley,Gallinarum,16:z4,z32:--,Urbana,63:g,z51:-,London,Moscow,Give,Cubana,58:l,z13,z28:z6,Gaminara,Miami,Poona,Livingstone,6,14,25:z10:1,(2),7,Corvallis,Soerenga,Widemarsh,Abaetetuba,Hvittingfoss,Panama,Stanleyville,18:z4,z23:-,Meleagridis,Rissen,Veneziana,Gallinarum/pullorum,II,Namur,Fresno,Ouakam,62:z36:-,Abortusovis,50:g,z51:-,Pomona,Colindale,Mishmarhaemek,IV,Napoli,Nchanga,Weslaco,Orion,62:z4,z23:--,,Salford,Sandiego,Norwich,Kedougou,Hindmarsh,Brancaster,60:r:e,n,x,z15,Eastbourne,Hillingdon,Sloterdijk contigs:41,44,23,52,2,70,58,62,108,74,59,38,276,72,69,43,85,101,105,192,299,98,97,42,1,103,154,46,293,87,66,56,53,67,40,47,78,49,227,55,45,48,115,60,164,51,95,39,65,31,68,110,187,185,61,75,117,480,114,50,91,99,158,54,63,3,206,79,6,126,57,119,84,323,137,86,83,89,64,77,116,81,113,127,144,76,121,168,291,73,176,88,123,145,36,107,142,141,35,297,152,14,134,71,173,4,250,169,30,133,106,12,92,174,109,171,90,37,194,118,19,153,128,271,8,28,286,96,233,193,209,155,29,479,163,180,80,175,314,151,266,442,138,261,82,165,274,25,100,257,93,146,149,235,112,130,331,139,11,524,122,228,225,577,186,104,94,147,248,307,140,161,664,5,27,368,135,196,318,435,132,598,102,13,182,32,160,246,125,416,244,170,422,111,243,10,534,9,472,120,143,181,159,203,280,308,131,177,199,24,429,34,212,230,279,191,585,408,21,355,213,827,385,449,220,211,609,298,201,33,311,157,166,221,136,744,124,7,197,148,198,351,183,219,255,218,334,195,178,189,265,190,207,546,188,902,156,272,558,303,918,650,463,129,20,222,162,214,204,26,229,399,634,241,856,238,417,202,655,232,420,500,394,428,210,258,587,401,343,284,532,996,236,873,251,172,273,618,18,983,224,538,270,217,418,216,731,15,260,338,374,389,252,242,239,17,550,517,256,249,688,407,665,184,350,167,432,415,290,253,590,346,268,150,247,278,903,179,267,245,315,326,930,750
Name	GroupOne (+)	GroupOne (-)	GroupTwo (+)	GroupTwo (-)	pValue
lcl|GCA_000009505_1_ASM950v1_genomic_fna|AM933172.1_Salmonella_enterica_subsp._enterica_serovar_Enteritidis_str._P125109_complete_genome__2017368..2018367_	153	2	949	3789	0.0
lcl|GCA_000231645_2_ASM23164v2_genomic_fna|AFCS01001153.1_Salmonella_enterica_subsp._enterica_serovar_Montevideo_str._S5_403_Contig1153__whole_genome_shotgun_sequence__12224..13223_	15	140	89	4649	3.485289834515015e-11
lcl|GCA_000020705_1_ASM2070v1_genomic_fna|CP001120.1_Salmonella_enterica_subsp._enterica_serovar_Heidelberg_str._SL476__complete_genome__4606515..4607514_	47	108	676	4062	2.9780843013860192e-8
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__4396219..4397218_	0	155	1948	2790	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__314001..315000_	155	0	3976	762	5.515802337097142e-8
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__782001..783000_	2	153	1589	3149	0.0
lcl|GCA_000388515_1_18_H_07_genomic_fna|CASX01000047.1_Salmonella_enterica_subsp._enterica_serovar_Agona_18.H.07_WGS_project_CASX01000000_data__contig_0703S19930_S47__whole_genome_shotgun_sequence__54239..55238_	7	148	4	4734	0.0
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__957256..958255_	0	155	1219	3519	3.1541436129600697e-13
lcl|GCA_000170195_2_ASM17019v2_genomic_fna|ABAK02000001.1_Salmonella_enterica_subsp._enterica_serovar_Kentucky_str._CVM29188_gcontig_1113067241854__whole_genome_shotgun_sequence__1298250..1299249_	125	30	2	4736	0.0
lcl|GCA_000016045_1_ASM1604v1_genomic_fna|CP001113.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._SL254__complete_genome__2176079..2177078_	145	10	197	4541	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4636001..4637000_	155	0	1978	2760	0.0
lcl|GCA_000020705_1_ASM2070v1_genomic_fna|CP001118.1_Salmonella_enterica_subsp._enterica_serovar_Heidelberg_str._SL476_plasmid_pSL476_91__complete_sequence__16001..17000_	57	98	210	4528	0.0
lcl|GCA_001242285_1_Salmonella_enterica_CVM_N45934_v1_0_genomic_fna|LHGX01000007.1_Salmonella_enterica_subsp._enterica_serovar_Kentucky_strain_CVM_N45934_N45934_contig_7__whole_genome_shotgun_sequence__1..1000_	13	142	0	4738	0.0
lcl|GCA_000231645_2_ASM23164v2_genomic_fna|AFCS01001139.1_Salmonella_enterica_subsp._enterica_serovar_Montevideo_str._S5_403_Contig1139__whole_genome_shotgun_sequence__1..1000_	17	138	110	4628	2.7049029682757464e-11
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4492001..4493000_	25	130	4696	42	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__33001..34000_	24	131	4160	578	0.0
lcl|GCA_000388515_1_18_H_07_genomic_fna|CASX01000047.1_Salmonella_enterica_subsp._enterica_serovar_Agona_18.H.07_WGS_project_CASX01000000_data__contig_0703S19930_S47__whole_genome_shotgun_sequence__52239..53238_	7	148	4	4734	0.0
lcl|GCA_000170195_2_ASM17019v2_genomic_fna|ABAK02000001.1_Salmonella_enterica_subsp._enterica_serovar_Kentucky_str._CVM29188_gcontig_1113067241854__whole_genome_shotgun_sequence__2207650..2208649_	125	30	3	4735	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__3425001..3426000_	2	153	3255	1483	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4438001..4439000_	155	0	2226	2512	0.0
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__1425134..1426133_	0	155	1967	2771	0.0
lcl|GCA_000188475_2_ASM18847v2_genomic_fna|AESO01000031.1_Salmonella_enterica_subsp._enterica_serovar_Montevideo_str._NC_MB110209_0054_isolate_FDA_2010_155_Clinical_NC_5_SEEM054_3__whole_genome_shotgun_sequence__113054..114059_	0	155	735	4003	1.0414711948403266e-7
lcl|GCA_000231645_2_ASM23164v2_genomic_fna|AFCS01001155.1_Salmonella_enterica_subsp._enterica_serovar_Montevideo_str._S5_403_Contig1155__whole_genome_shotgun_sequence__14001..15000_	14	141	96	4642	7.0378631811252035e-9
lcl|GCA_000487055_1_ASM48705v1_genomic_fna|AOYY01000146.1_Salmonella_enterica_subsp._enterica_serovar_Kentucky_str._ATCC_9263_SEEK9263_34__whole_genome_shotgun_sequence__27296..28295_	23	132	2	4736	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__282001..283000_	155	0	2692	2046	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__828001..829000_	154	1	2362	2376	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__790001..791000_	1	154	3442	1296	0.0
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__3508934..3510605_	0	155	1968	2770	0.0
lcl|GCA_000170195_2_ASM17019v2_genomic_fna|ABAK02000001.1_Salmonella_enterica_subsp._enterica_serovar_Kentucky_str._CVM29188_gcontig_1113067241854__whole_genome_shotgun_sequence__1321250..1322249_	128	27	1	4737	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__1627001..1628000_	2	153	1020	3718	1.0657001947578237e-9
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__318001..319000_	153	2	1835	2903	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4437001..4438000_	145	10	1612	3126	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__2638001..2639000_	1	154	1926	2812	0.0
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__2912381..2913380_	24	131	2423	2315	0.0
lcl|GCA_000487035_1_ASM48703v1_genomic_fna|AOYX01000015.1_Salmonella_enterica_subsp._enterica_serovar_Muenster_str._0315_SEEM0315_30__whole_genome_shotgun_sequence__19001..20000_	2	153	2	4736	8.789266214836999e-8
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4416001..4417000_	154	1	1489	3249	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__2871001..2872000_	0	155	2257	2481	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__37001..38000_	25	130	4208	530	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__720001..721000_	153	2	2412	2326	0.0
lcl|GCA_000487055_1_ASM48705v1_genomic_fna|AOYY01000146.1_Salmonella_enterica_subsp._enterica_serovar_Kentucky_str._ATCC_9263_SEEK9263_34__whole_genome_shotgun_sequence__21310..23297_	23	132	2	4736	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__1715001..1716000_	155	0	2578	2160	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__3247001..3248000_	154	1	2262	2476	0.0
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__436599..437811_	154	1	3589	1149	9.081735363736243e-12
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__394001..395000_	155	0	2601	2137	0.0
lcl|GCA_000011885_1_ASM1188v1_genomic_fna|CP000026.1_Salmonella_enterica_subsp._enterica_serovar_Paratyphi_A_str._ATCC_9150__complete_genome__212984..213983_	153	2	761	3977	0.0
lcl|GCA_000231645_2_ASM23164v2_genomic_fna|AFCS01001155.1_Salmonella_enterica_subsp._enterica_serovar_Montevideo_str._S5_403_Contig1155__whole_genome_shotgun_sequence__17001..18000_	13	142	97	4641	1.6110176981332103e-7
lcl|GCA_001716805_1_ASM171680v1_genomic_fna|MCPS01000044.1_Salmonella_enterica_subsp._enterica_strain_ARS_CC8289_NODE_4_length_433041_cov_36.6087_ID_14391__whole_genome_shotgun_sequence__330656..332181_	1	154	0	4738	3.213732757689769e-8
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__417304..418303_	24	131	2247	2491	4.3298697960381105e-15
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__310001..311000_	155	0	4113	625	1.2883523186069112e-6
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__2644235..2646091_	0	155	1957	2781	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__2497001..2498000_	154	1	2723	2015	0.0
lcl|GCA_000009505_1_ASM950v1_genomic_fna|AM933172.1_Salmonella_enterica_subsp._enterica_serovar_Enteritidis_str._P125109_complete_genome__1106049..1107048_	0	155	608	4130	1.8814169867598096e-6
lcl|GCA_000009505_1_ASM950v1_genomic_fna|AM933172.1_Salmonella_enterica_subsp._enterica_serovar_Enteritidis_str._P125109_complete_genome__1103049..1104048_	0	155	724	4014	1.346430741344662e-7
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__2916381..2917380_	23	132	2419	2319	0.0
lcl|GCA_000487595_1_ASM48759v1_genomic_fna|APAA01000006.1_Salmonella_enterica_subsp._enterica_serovar_Anatum_str._USDA_100_SEEA0100_106__whole_genome_shotgun_sequence__5001..6000_	4	151	7	4731	3.1072289186084845e-10
lcl|GCA_000020705_1_ASM2070v1_genomic_fna|CP001120.1_Salmonella_enterica_subsp._enterica_serovar_Heidelberg_str._SL476__complete_genome__4602515..4603514_	45	110	537	4201	2.115496666732497e-11
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__824001..825000_	153	2	2366	2372	0.0
lcl|GCA_000016045_1_ASM1604v1_genomic_fna|CP001113.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._SL254__complete_genome__2099826..2100825_	154	1	560	4178	0.0
lcl|GCA_000020705_1_ASM2070v1_genomic_fna|CP001120.1_Salmonella_enterica_subsp._enterica_serovar_Heidelberg_str._SL476__complete_genome__4605515..4606514_	47	108	668	4070	1.8351474784239485e-8
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__3123130..3125033_	125	30	2381	2357	9.414691248821327e-14
lcl|GCA_000171535_2_ASM17153v2_genomic_fna|ABFH02000001.1_Salmonella_enterica_subsp._enterica_serovar_Virchow_str._SL491_gcontig_1112707573884__whole_genome_shotgun_sequence__1336680..1337679_	23	132	39	4699	0.0
lcl|GCA_000011885_1_ASM1188v1_genomic_fna|CP000026.1_Salmonella_enterica_subsp._enterica_serovar_Paratyphi_A_str._ATCC_9150__complete_genome__208984..209983_	153	2	759	3979	0.0
lcl|GCA_000231645_2_ASM23164v2_genomic_fna|AFCS01001140.1_Salmonella_enterica_subsp._enterica_serovar_Montevideo_str._S5_403_Contig1140__whole_genome_shotgun_sequence__8001..9000_	17	138	110	4628	2.7049029682757464e-11
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__1428134..1429133_	0	155	1966	2772	0.0
lcl|GCA_000231645_2_ASM23164v2_genomic_fna|AFCS01001140.1_Salmonella_enterica_subsp._enterica_serovar_Montevideo_str._S5_403_Contig1140__whole_genome_shotgun_sequence__12001..13000_	17	138	110	4628	2.7049029682757464e-11
lcl|GCA_000016045_1_ASM1604v1_genomic_fna|CP001113.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._SL254__complete_genome__2102826..2103825_	154	1	561	4177	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4433001..4434000_	155	0	1660	3078	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__306001..307000_	154	1	3972	766	1.6912814893021988e-7
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4745001..4746000_	1	154	773	3965	1.4348107213457695e-7
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4491001..4492000_	26	129	4691	47	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__1223001..1224000_	25	130	4381	357	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__2053001..2054000_	155	0	3594	1144	2.7697844018348405e-12
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__811868..812867_	0	155	1961	2777	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4033001..4034000_	2	153	2248	2490	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__3421001..3422000_	2	153	3308	1430	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4250001..4251000_	24	131	4248	490	0.0
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__4497242..4498241_	0	155	1934	2804	0.0
lcl|GCA_000973905_1_ABB07_SB3057_2_id23_v1_0_genomic_fna|LAOT01000039.1_Salmonella_enterica_subsp._enterica_serovar_Kentucky_strain_ABB07_SB3057_2_NODE_44__whole_genome_shotgun_sequence__30208..31207_	1	154	0	4738	3.213732757689769e-8
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4615001..4616000_	132	23	2072	2666	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__162001..163000_	25	130	1677	3061	7.212771796494266e-7
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__342001..343000_	1	154	872	3866	1.325826082254622e-8
lcl|GCA_000018625_1_ASM1862v1_genomic_fna|CP000880.1_Salmonella_enterica_subsp._arizonae_serovar_62_z4_z23_____complete_genome__1474125..1475124_	23	132	265	4473	1.4900588766186829e-6
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__3713001..3714000_	132	23	2030	2708	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__926001..927000_	1	154	2062	2676	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4430001..4431000_	155	0	1653	3085	0.0
lcl|GCA_000170195_2_ASM17019v2_genomic_fna|ABAK02000001.1_Salmonella_enterica_subsp._enterica_serovar_Kentucky_str._CVM29188_gcontig_1113067241854__whole_genome_shotgun_sequence__1294250..1295249_	112	43	1	4737	0.0
lcl|GCA_000170195_2_ASM17019v2_genomic_fna|CP001122.1_Salmonella_enterica_subsp._enterica_serovar_Kentucky_str._CVM29188_plasmid_pCVM29188_146__complete_sequence__37643..39507_	45	110	44	4694	0.0
lcl|GCA_001716805_1_ASM171680v1_genomic_fna|MCPS01000044.1_Salmonella_enterica_subsp._enterica_strain_ARS_CC8289_NODE_4_length_433041_cov_36.6087_ID_14391__whole_genome_shotgun_sequence__329656..330655_	1	154	0	4738	3.213732757689769e-8
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__718001..719000_	155	0	2408	2330	0.0
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__1940253..1941252_	0	155	1931	2807	0.0
lcl|GCA_000020885_1_ASM2088v1_genomic_fna|CP001138.1_Salmonella_enterica_subsp._enterica_serovar_Agona_str._SL483__complete_genome__2376519..2377518_	149	6	247	4491	0.0
lcl|GCA_000016045_1_ASM1604v1_genomic_fna|CP001113.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._SL254__complete_genome__2173079..2174078_	152	3	212	4526	0.0
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__2914381..2915380_	24	131	2425	2313	0.0
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__1422134..1423133_	0	155	1965	2773	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__1463001..1464000_	154	1	2714	2024	0.0
lcl|GCA_000020705_1_ASM2070v1_genomic_fna|CP001118.1_Salmonella_enterica_subsp._enterica_serovar_Heidelberg_str._SL476_plasmid_pSL476_91__complete_sequence__8001..9000_	23	132	209	4529	1.8432495529907555e-9
lcl|GCA_000173695_1_ASM17369v1_genomic_fna|ACBF01000002.1_Salmonella_enterica_subsp._enterica_serovar_Tennessee_str._CDC07_0191_contig00055__whole_genome_shotgun_sequence__288053..289052_	31	124	319	4419	2.8444024913198973e-10
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__1397001..1398000_	155	0	2729	2009	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__2323001..2324000_	146	9	4725	13	0.0
lcl|GCA_000020705_1_ASM2070v1_genomic_fna|CP001118.1_Salmonella_enterica_subsp._enterica_serovar_Heidelberg_str._SL476_plasmid_pSL476_91__complete_sequence__57212..58987_	61	94	277	4461	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__792001..793000_	2	153	1592	3146	0.0
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__1420134..1421133_	0	155	1960	2778	0.0
lcl|GCA_000020705_1_ASM2070v1_genomic_fna|CP001120.1_Salmonella_enterica_subsp._enterica_serovar_Heidelberg_str._SL476__complete_genome__1678021..1679899_	148	7	713	4025	0.0
lcl|GCA_000020705_1_ASM2070v1_genomic_fna|CP001118.1_Salmonella_enterica_subsp._enterica_serovar_Heidelberg_str._SL476_plasmid_pSL476_91__complete_sequence__12001..13000_	20	135	72	4666	0.0
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__3525458..3526457_	0	155	1973	2765	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4325001..4326000_	1	154	1674	3064	0.0
lcl|GCA_000231645_2_ASM23164v2_genomic_fna|AFCS01000002.1_Salmonella_enterica_subsp._enterica_serovar_Montevideo_str._S5_403_Contig2__whole_genome_shotgun_sequence__14001..15000_	14	141	95	4643	5.4299310603411755e-9
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__398001..399000_	154	1	2592	2146	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__2631001..2632000_	1	154	1017	3721	3.306697138327763e-10
lcl|GCA_000388515_1_18_H_07_genomic_fna|CASX01000047.1_Salmonella_enterica_subsp._enterica_serovar_Agona_18.H.07_WGS_project_CASX01000000_data__contig_0703S19930_S47__whole_genome_shotgun_sequence__56239..57238_	7	148	4	4734	0.0
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__1969376..1970482_	0	155	1939	2799	0.0
