
GroupOne: quality:1 subspecies:enterica core:368,375,369,371,370,372,376,374,350,373,334,365,361,367,355,363,364,362,306,366,349,346,320 serovar:Agona contigs:154,55,144,176,123,145,62,141,69,65,91,64,169,158,58,155,151,49,137,95,149,89,70,66,173,48,97,194,160,107,98,61,1,152,138,142,159,203,50,212,59,171,248,73,77,298,111,166,104,221,146,47,178,265,78,156,303,52,134,41,222,180,153,72,92,229,183,198,103,284,2,56,148,224,84,136,86,181,139,174,60,67,76,165,79,118,167,161,150,132,278,206,326,750,195
GroupTwo: quality:1 subspecies:enterica,diarizonae,salamae,houtenae,arizonae,indica core:359,385,363,361,358,346,390,357,126,402,391,356,360,399,405,403,397,350,382,398,400,381,401,268,374,364,365,355,386,352,318,378,380,404,384,298,379,370,396,392,375,372,395,373,387,353,388,367,289,383,354,333,351,376,278,366,348,394,393,389,377,311,312,345,127,139,369,362,368,324,344,317,342,349,293,188,337,316,341,371,300,136,332,82,334,74,294,284,184,328,176,326,327,347,343,83,307,280,290,194,320,78,86,79,187,319,295,76,303,288,275,138,304,309,292,87 serovar:Typhi,Kentucky,Itami,Paratyphi,Weltevreden,O61:z:1,5,7,Typhimurium,Choleraesuis,Enteritidis,Bareilly,Heidelberg,Infantis,I,9,12:l,v:-,Cerro,Bovismorbificans,Newport,Tennessee,Montevideo,Muenchen,Saintpaul,Havana,Senftenberg,Dublin,Anatum,Plymouth|Zega,Mbandaka,Hadar,Albany,Hartford,Oranienburg,Derby,Nima,4,[5],12:i:-,Schwarzengrund,Kiambu,Reading,Bredeney,Virginia,Liverpool,4,12:i:-,4,12:d:-,Javiana,Manhattan,Inverness,Brandenburg,Aqua,Berta,Litchfield,Nottingham,C1:g,Thompson,Johannesburg,Rubislaw,O61:k:1,5,IIIb,Pullorum,Telelkebir,Minnesota,B:e,h:-,Mississippi,Virchow,Ohio,Lille,Herston,Stanley,Abony,56:z10:e,n,x,Java,Muenster,Indiana,Putten,Lingwala,Blegdam,Tallahassee,Worthington,Milwaukee,Braenderup,X:z47:z53,Chester,Blockley,Gallinarum,16:z4,z32:--,Urbana,63:g,z51:-,London,Moscow,Give,Cubana,58:l,z13,z28:z6,Gaminara,Miami,Poona,Livingstone,6,14,25:z10:1,(2),7,Corvallis,Soerenga,Widemarsh,Abaetetuba,Hvittingfoss,Panama,Stanleyville,18:z4,z23:-,Meleagridis,Rissen,Veneziana,Gallinarum/pullorum,II,Namur,Fresno,Ouakam,62:z36:-,Abortusovis,50:g,z51:-,Pomona,Colindale,Mishmarhaemek,IV,Napoli,Nchanga,Weslaco,Orion,62:z4,z23:--,,Salford,Sandiego,Norwich,Kedougou,Hindmarsh,Brancaster,60:r:e,n,x,z15,Eastbourne,Hillingdon,Sloterdijk contigs:41,44,132,23,52,2,70,58,62,108,74,59,38,276,72,69,43,85,101,105,192,299,98,97,42,1,103,46,293,87,66,56,53,67,40,47,78,49,227,55,45,48,115,60,164,51,95,39,65,31,68,110,187,259,185,61,75,117,480,114,50,91,99,158,80,54,63,3,206,79,189,6,126,57,119,84,323,137,86,83,89,64,77,116,81,113,127,94,76,121,168,291,73,88,36,107,142,35,297,152,118,145,14,134,71,173,4,250,30,133,106,12,92,174,109,171,90,37,194,125,19,153,128,271,8,102,28,286,96,233,193,141,209,29,479,163,180,175,314,159,266,151,442,138,261,82,165,274,25,100,257,93,146,235,154,112,130,331,122,139,11,524,21,228,585,225,577,186,104,147,248,307,140,161,664,156,5,27,368,135,196,111,318,435,598,13,182,32,123,246,416,244,260,170,422,155,243,10,534,252,9,472,120,143,181,280,285,308,131,177,199,176,24,429,34,267,230,279,191,408,355,213,827,385,449,220,211,609,263,201,33,183,311,157,136,744,124,160,7,197,148,198,351,219,255,218,334,190,195,207,546,178,188,902,272,558,150,918,650,463,365,169,129,166,20,162,214,204,26,215,399,634,241,856,238,417,222,202,655,232,420,500,394,428,210,258,587,401,265,343,144,532,996,216,229,236,873,251,172,273,618,18,983,149,538,270,217,418,205,731,15,335,338,374,389,242,239,17,231,550,517,256,212,249,688,407,665,329,184,350,432,415,290,253,590,346,268,247,903,179,245,315,930
Name	GroupOne (+)	GroupOne (-)	GroupTwo (+)	GroupTwo (-)	pValue
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__3061001..3062000_	134	2	2748	2009	0.0
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__3766725..3767724_	0	136	1972	2785	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__1441001..1442000_	134	2	2561	2196	0.0
lcl|GCA_000020705_1_ASM2070v1_genomic_fna|CP001120.1_Salmonella_enterica_subsp._enterica_serovar_Heidelberg_str._SL476__complete_genome__4607515..4608514_	0	136	717	4040	9.543161655356514e-7
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__1944253..1945252_	3	133	2150	2607	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__510001..511000_	131	5	4748	9	6.039613253960852e-14
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__2343001..2344000_	0	136	3505	1252	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4470001..4471000_	129	7	4719	38	1.6249910084198405e-7
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4323001..4324000_	126	10	4710	47	9.052536498188601e-12
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__4521799..4522798_	0	136	1924	2833	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__2630001..2631000_	103	33	1260	3497	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4672001..4673000_	136	0	1439	3318	0.0
lcl|GCA_000330645_1_ASM33064v1_genomic_fna|ANOU01000025.1_Salmonella_enterica_subsp._enterica_serovar_Agona_str._SH10GFN094_scf7180000058149__whole_genome_shotgun_sequence__1001..2149_	1	135	0	4757	3.3223946926952408e-9
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__2599001..2600000_	129	7	4716	41	5.748699376528776e-7
lcl|GCA_000388475_1_15_H_03_genomic_fna|CATA01000058.1_Salmonella_enterica_subsp._enterica_serovar_Agona_15.H.03_WGS_project_CATA01000000_data__contig_0309W51997_S58__whole_genome_shotgun_sequence__136753..137752_	1	135	0	4757	3.3223946926952408e-9
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__1423134..1424133_	0	136	1968	2789	0.0
lcl|GCA_000020885_1_ASM2088v1_genomic_fna|CP001138.1_Salmonella_enterica_subsp._enterica_serovar_Agona_str._SL483__complete_genome__3247168..3248167_	134	2	25	4732	0.0
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__3613060..3614223_	0	136	2604	2153	0.0
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__4494242..4495241_	0	136	1933	2824	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4727001..4728000_	136	0	2756	2001	0.0
lcl|GCA_000009505_1_ASM950v1_genomic_fna|AM933172.1_Salmonella_enterica_subsp._enterica_serovar_Enteritidis_str._P125109_complete_genome__2248283..2249282_	0	136	828	3929	9.399777689544919e-8
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__214121..215120_	0	136	1978	2779	0.0
lcl|GCA_000009505_1_ASM950v1_genomic_fna|AM933172.1_Salmonella_enterica_subsp._enterica_serovar_Enteritidis_str._P125109_complete_genome__1107049..1108048_	37	99	590	4167	3.533443613257248e-7
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__3119130..3120129_	124	12	2377	2380	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4785001..4786000_	0	136	3444	1313	0.0
lcl|GCA_000020885_1_ASM2088v1_genomic_fna|CP001137.1_Salmonella_enterica_subsp._enterica_serovar_Agona_str._SL483_plasmid__complete_sequence__6001..7000_	1	135	0	4757	3.3223946926952408e-9
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__1623001..1624000_	135	1	2542	2215	0.0
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__3768725..3769724_	0	136	1970	2787	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4434001..4435000_	136	0	1676	3081	0.0
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__967256..968255_	0	136	1144	3613	6.425093790340952e-11
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__3769725..3771127_	0	136	1971	2786	0.0
lcl|GCA_000020745_1_ASM2074v1_genomic_fna|CP001127.1_Salmonella_enterica_subsp._enterica_serovar_Schwarzengrund_str._CVM19633__complete_genome__2072796..2073795_	135	1	132	4625	0.0
lcl|GCA_000388195_1_01_O_05_genomic_fna|CATQ01000157.1_Salmonella_enterica_subsp._enterica_serovar_Agona_01.O.05_WGS_project_CATQ01000000_data__contig_MC_05_0582_C2678__whole_genome_shotgun_sequence__5001..6000_	7	129	1	4756	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__2629001..2630000_	136	0	2653	2104	0.0
lcl|GCA_000171535_2_ASM17153v2_genomic_fna|ABFH02000002.1_Salmonella_enterica_subsp._enterica_serovar_Virchow_str._SL491_gcontig_1112707573878__whole_genome_shotgun_sequence__1265587..1266586_	7	129	24	4733	1.7192136603227937e-11
lcl|GCA_000388555_1_20_H_06_genomic_fna|CASV01000023.1_Salmonella_enterica_subsp._enterica_serovar_Agona_20.H.06_WGS_project_CASV01000000_data__contig_DBS_20060793_S23__whole_genome_shotgun_sequence__9541..10540_	1	135	0	4757	3.3223946926952408e-9
lcl|GCA_000009525_1_ASM952v1_genomic_fna|AM933173.1_Salmonella_enterica_subsp._enterica_serovar_Gallinarum_str._287_91_complete_genome__1145250..1146541_	131	5	155	4602	0.0
lcl|GCA_000388555_1_20_H_06_genomic_fna|CASV01000209.1_Salmonella_enterica_subsp._enterica_serovar_Agona_20.H.06_WGS_project_CASV01000000_data__contig_DBS_20060793_C2824__whole_genome_shotgun_sequence__3001..4000_	1	135	0	4757	3.3223946926952408e-9
lcl|GCA_000388955_1_40_E_08_genomic_fna|CASE01000011.1_Salmonella_enterica_subsp._enterica_serovar_Agona_40.E.08_WGS_project_CASE01000000_data__contig_MC_08_0770_S11__whole_genome_shotgun_sequence__115096..116095_	1	135	0	4757	3.3223946926952408e-9
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006471.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2_plasmid_pSLT__complete_sequence__22001..23000_	0	136	722	4035	8.617482554207356e-7
lcl|GCA_000388955_1_40_E_08_genomic_fna|CASE01000011.1_Salmonella_enterica_subsp._enterica_serovar_Agona_40.E.08_WGS_project_CASE01000000_data__contig_MC_08_0770_S11__whole_genome_shotgun_sequence__117096..118095_	1	135	0	4757	3.3223946926952408e-9
lcl|GCA_000020885_1_ASM2088v1_genomic_fna|CP001138.1_Salmonella_enterica_subsp._enterica_serovar_Agona_str._SL483__complete_genome__2798889..2800486_	51	85	13	4744	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006471.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2_plasmid_pSLT__complete_sequence__47001..48000_	0	136	745	4012	5.37439370895676e-7
lcl|GCA_000171535_2_ASM17153v2_genomic_fna|ABFH02000002.1_Salmonella_enterica_subsp._enterica_serovar_Virchow_str._SL491_gcontig_1112707573878__whole_genome_shotgun_sequence__1261587..1262586_	7	129	24	4733	1.7192136603227937e-11
lcl|GCA_000389415_1_65_H_72_genomic_fna|CARJ01000203.1_Salmonella_enterica_subsp._enterica_serovar_Agona_65.H.72_WGS_project_CARJ01000000_data__contig_WS1033_C3476__whole_genome_shotgun_sequence__1..1000_	1	135	0	4757	3.3223946926952408e-9
lcl|GCA_000388195_1_01_O_05_genomic_fna|CATQ01000157.1_Salmonella_enterica_subsp._enterica_serovar_Agona_01.O.05_WGS_project_CATQ01000000_data__contig_MC_05_0582_C2678__whole_genome_shotgun_sequence__7001..8000_	7	129	1	4756	0.0
lcl|GCA_000009525_1_ASM952v1_genomic_fna|AM933173.1_Salmonella_enterica_subsp._enterica_serovar_Gallinarum_str._287_91_complete_genome__1127952..1128951_	134	2	191	4566	0.0
lcl|GCA_000388515_1_18_H_07_genomic_fna|CASX01000047.1_Salmonella_enterica_subsp._enterica_serovar_Agona_18.H.07_WGS_project_CASX01000000_data__contig_0703S19930_S47__whole_genome_shotgun_sequence__49239..50238_	3	133	8	4749	7.523959538735525e-7
lcl|GCA_000330645_1_ASM33064v1_genomic_fna|ANOU01000066.1_Salmonella_enterica_subsp._enterica_serovar_Agona_str._SH10GFN094_scf7180000058176__whole_genome_shotgun_sequence__1..1000_	1	135	0	4757	3.3223946926952408e-9
lcl|GCA_000020745_1_ASM2074v1_genomic_fna|CP001127.1_Salmonella_enterica_subsp._enterica_serovar_Schwarzengrund_str._CVM19633__complete_genome__4528099..4529306_	134	2	358	4399	0.0
lcl|GCA_000388195_1_01_O_05_genomic_fna|CATQ01000026.1_Salmonella_enterica_subsp._enterica_serovar_Agona_01.O.05_WGS_project_CATQ01000000_data__contig_MC_05_0582_S26__whole_genome_shotgun_sequence__20168..21167_	7	129	1	4756	0.0
lcl|GCA_000008105_1_ASM810v1_genomic_fna|AE017220.1_Salmonella_enterica_subsp._enterica_serovar_Choleraesuis_str._SC_B67__complete_genome__184206..185647_	135	1	1526	3231	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__1329001..1330000_	136	0	2390	2367	0.0
lcl|GCA_000388495_1_17_H_06_genomic_fna|CASY01000145.1_Salmonella_enterica_subsp._enterica_serovar_Agona_17.H.06_WGS_project_CASY01000000_data__contig_DBS_20061833_C2670__whole_genome_shotgun_sequence__3076..4724_	15	121	23	4734	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__2889001..2890000_	0	136	957	3800	5.476076925248208e-9
lcl|GCA_000008105_1_ASM810v1_genomic_fna|AE017220.1_Salmonella_enterica_subsp._enterica_serovar_Choleraesuis_str._SC_B67__complete_genome__326990..328868_	1	135	835	3922	2.7780539280097827e-7
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__1068975..1070072_	0	136	3675	1082	0.0
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__2629993..2631021_	1	135	2759	1998	0.0
lcl|GCA_000388955_1_40_E_08_genomic_fna|CASE01000011.1_Salmonella_enterica_subsp._enterica_serovar_Agona_40.E.08_WGS_project_CASE01000000_data__contig_MC_08_0770_S11__whole_genome_shotgun_sequence__135644..136643_	1	135	0	4757	3.3223946926952408e-9
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006471.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2_plasmid_pSLT__complete_sequence__45001..46000_	2	134	921	3836	1.4538270010078236e-7
lcl|GCA_000388195_1_01_O_05_genomic_fna|CATQ01000026.1_Salmonella_enterica_subsp._enterica_serovar_Agona_01.O.05_WGS_project_CATQ01000000_data__contig_MC_05_0582_S26__whole_genome_shotgun_sequence__24168..25167_	7	129	1	4756	0.0
lcl|GCA_000388955_1_40_E_08_genomic_fna|CASE01000011.1_Salmonella_enterica_subsp._enterica_serovar_Agona_40.E.08_WGS_project_CASE01000000_data__contig_MC_08_0770_S11__whole_genome_shotgun_sequence__113096..114095_	1	135	0	4757	3.3223946926952408e-9
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006471.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2_plasmid_pSLT__complete_sequence__20001..21000_	0	136	749	4008	4.948370820878623e-7
lcl|GCA_000484375_1_ASM48437v1_genomic_fna|AYCV01000022.1_Salmonella_enterica_subsp._enterica_serovar_Agona_str._557928_SEEA7928_62__whole_genome_shotgun_sequence__2199..3963_	1	135	0	4757	3.3223946926952408e-9
lcl|GCA_000009525_1_ASM952v1_genomic_fna|AM933173.1_Salmonella_enterica_subsp._enterica_serovar_Gallinarum_str._287_91_complete_genome__1125952..1126951_	134	2	186	4571	0.0
lcl|GCA_000016045_1_ASM1604v1_genomic_fna|CP001113.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._SL254__complete_genome__4190798..4191934_	134	2	407	4350	0.0
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__1525642..1526941_	0	136	2305	2452	0.0
lcl|GCA_000389375_1_63_H_87_genomic_fna|CARL01000003.1_Salmonella_enterica_subsp._enterica_serovar_Agona_63.H.87_WGS_project_CARL01000000_data__contig_WS1035_S3__whole_genome_shotgun_sequence__61537..62536_	1	135	0	4757	3.3223946926952408e-9
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__209001..210000_	130	6	2516	2241	0.0
lcl|GCA_000016045_1_ASM1604v1_genomic_fna|CP001113.1_Salmonella_enterica_subsp._enterica_serovar_Newport_str._SL254__complete_genome__4185382..4187235_	135	1	404	4353	0.0
lcl|GCA_000009525_1_ASM952v1_genomic_fna|AM933173.1_Salmonella_enterica_subsp._enterica_serovar_Gallinarum_str._287_91_complete_genome__1121952..1122951_	133	3	179	4578	0.0
lcl|GCA_000388195_1_01_O_05_genomic_fna|CATQ01000156.1_Salmonella_enterica_subsp._enterica_serovar_Agona_01.O.05_WGS_project_CATQ01000000_data__contig_MC_05_0582_C2636__whole_genome_shotgun_sequence__11001..12287_	7	129	1	4756	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__1719001..1720000_	135	1	2534	2223	0.0
lcl|GCA_000330645_1_ASM33064v1_genomic_fna|ANOU01000026.1_Salmonella_enterica_subsp._enterica_serovar_Agona_str._SH10GFN094_scf7180000058150__whole_genome_shotgun_sequence__1..1282_	1	135	0	4757	3.3223946926952408e-9
lcl|GCA_000171535_2_ASM17153v2_genomic_fna|ABFH02000002.1_Salmonella_enterica_subsp._enterica_serovar_Virchow_str._SL491_gcontig_1112707573878__whole_genome_shotgun_sequence__1280587..1281586_	7	129	24	4733	1.7192136603227937e-11
lcl|GCA_000388955_1_40_E_08_genomic_fna|CASE01000011.1_Salmonella_enterica_subsp._enterica_serovar_Agona_40.E.08_WGS_project_CASE01000000_data__contig_MC_08_0770_S11__whole_genome_shotgun_sequence__127096..128095_	1	135	0	4757	3.3223946926952408e-9
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4409001..4410000_	1	135	4719	38	0.0
lcl|GCA_000388195_1_01_O_05_genomic_fna|CATQ01000026.1_Salmonella_enterica_subsp._enterica_serovar_Agona_01.O.05_WGS_project_CATQ01000000_data__contig_MC_05_0582_S26__whole_genome_shotgun_sequence__14001..15000_	7	129	1	4756	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__1109001..1110000_	0	136	702	4055	1.2944032298234376e-6
lcl|GCA_000388555_1_20_H_06_genomic_fna|CASV01000209.1_Salmonella_enterica_subsp._enterica_serovar_Agona_20.H.06_WGS_project_CASV01000000_data__contig_DBS_20060793_C2824__whole_genome_shotgun_sequence__1001..2000_	1	135	0	4757	3.3223946926952408e-9
lcl|GCA_000009525_1_ASM952v1_genomic_fna|AM933173.1_Salmonella_enterica_subsp._enterica_serovar_Gallinarum_str._287_91_complete_genome__1126952..1127951_	135	1	190	4567	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006471.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2_plasmid_pSLT__complete_sequence__60001..61000_	0	136	700	4057	1.3478982390235927e-6
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006471.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2_plasmid_pSLT__complete_sequence__1..1000_	0	136	748	4009	5.051668292566092e-7
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__329001..330000_	1	135	4064	693	0.0
lcl|GCA_000484055_1_ASM48405v1_genomic_fna|AYCX01000008.1_Salmonella_enterica_subsp._enterica_serovar_Agona_str._432613_SEEA2613_13__whole_genome_shotgun_sequence__61050..62353_	1	135	0	4757	3.3223946926952408e-9
lcl|GCA_000009525_1_ASM952v1_genomic_fna|AM933173.1_Salmonella_enterica_subsp._enterica_serovar_Gallinarum_str._287_91_complete_genome__1123952..1124951_	119	17	191	4566	0.0
lcl|GCA_000020885_1_ASM2088v1_genomic_fna|CP001138.1_Salmonella_enterica_subsp._enterica_serovar_Agona_str._SL483__complete_genome__4497445..4499215_	135	1	52	4705	0.0
lcl|GCA_000020885_1_ASM2088v1_genomic_fna|CP001138.1_Salmonella_enterica_subsp._enterica_serovar_Agona_str._SL483__complete_genome__2743870..2744869_	79	57	107	4650	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4659001..4660000_	135	1	1468	3289	0.0
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__4071730..4072729_	0	136	2113	2644	0.0
lcl|GCA_000388195_1_01_O_05_genomic_fna|CATQ01000026.1_Salmonella_enterica_subsp._enterica_serovar_Agona_01.O.05_WGS_project_CATQ01000000_data__contig_MC_05_0582_S26__whole_genome_shotgun_sequence__28168..29167_	6	130	1	4756	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__2229001..2230000_	0	136	2016	2741	0.0
lcl|GCA_000389455_1_67_H_09_genomic_fna|CATS01000051.1_Salmonella_enterica_subsp._enterica_serovar_Agona_67.H.09_WGS_project_CATS01000000_data__contig_MC_09_0426_S51__whole_genome_shotgun_sequence__51149..52903_	3	133	2	4755	6.8833827526759706e-15
lcl|GCA_000171535_2_ASM17153v2_genomic_fna|ABFH02000002.1_Salmonella_enterica_subsp._enterica_serovar_Virchow_str._SL491_gcontig_1112707573878__whole_genome_shotgun_sequence__1282587..1283586_	7	129	24	4733	1.7192136603227937e-11
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4489001..4490000_	0	136	2990	1767	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__4059001..4060000_	0	136	4531	226	0.0
lcl|GCA_000006945_2_ASM694v2_genomic_fna|AE006468.2_Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2__complete_genome__289001..290000_	9	127	3249	1508	0.0
lcl|GCA_000484375_1_ASM48437v1_genomic_fna|AYCV01000097.1_Salmonella_enterica_subsp._enterica_serovar_Agona_str._557928_SEEA7928_63__whole_genome_shotgun_sequence__2001..3935_	1	135	0	4757	3.3223946926952408e-9
lcl|GCA_000388195_1_01_O_05_genomic_fna|CATQ01000026.1_Salmonella_enterica_subsp._enterica_serovar_Agona_01.O.05_WGS_project_CATQ01000000_data__contig_MC_05_0582_S26__whole_genome_shotgun_sequence__10001..11000_	6	130	1	4756	0.0
lcl|GCA_000388555_1_20_H_06_genomic_fna|CASV01000208.1_Salmonella_enterica_subsp._enterica_serovar_Agona_20.H.06_WGS_project_CASV01000000_data__contig_DBS_20060793_C2816__whole_genome_shotgun_sequence__1..1000_	1	135	0	4757	3.3223946926952408e-9
lcl|GCA_000484415_1_ASM48441v1_genomic_fna|AYCU01000064.1_Salmonella_enterica_subsp._enterica_serovar_Agona_str._620239_SEEA0239_1__whole_genome_shotgun_sequence__143768..144767_	1	135	0	4757	3.3223946926952408e-9
lcl|GCA_000388195_1_01_O_05_genomic_fna|CATQ01000026.1_Salmonella_enterica_subsp._enterica_serovar_Agona_01.O.05_WGS_project_CATQ01000000_data__contig_MC_05_0582_S26__whole_genome_shotgun_sequence__26168..27167_	7	129	1	4756	0.0
lcl|GCA_000007545_1_ASM754v1_genomic_fna|AE014613.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2__complete_genome__3612060..3613059_	0	136	2600	2157	0.0
lcl|GCA_000388195_1_01_O_05_genomic_fna|CATQ01000026.1_Salmonella_enterica_subsp._enterica_serovar_Agona_01.O.05_WGS_project_CATQ01000000_data__contig_MC_05_0582_S26__whole_genome_shotgun_sequence__2001..3000_	4	132	1	4756	0.0
lcl|GCA_000388195_1_01_O_05_genomic_fna|CATQ01000026.1_Salmonella_enterica_subsp._enterica_serovar_Agona_01.O.05_WGS_project_CATQ01000000_data__contig_MC_05_0582_S26__whole_genome_shotgun_sequence__22168..23167_	7	129	1	4756	0.0
lcl|GCA_000020885_1_ASM2088v1_genomic_fna|CP001138.1_Salmonella_enterica_subsp._enterica_serovar_Agona_str._SL483__complete_genome__2747870..2748869_	78	58	84	4673	0.0
